Unloading shared
global_step=59944, episodic_return=0.0
global_step=60084, episodic_return=0.0
global_step=60172, episodic_return=0.0
global_step=60328, episodic_return=0.0
global_step=60348, episodic_return=0.0
SPS: 2588
global_step=60488, episodic_return=0.0
global_step=60576, episodic_return=0.0
global_step=60732, episodic_return=0.0
global_step=60752, episodic_return=0.0
global_step=60892, episodic_return=0.0
SPS: 2595
global_step=60980, episodic_return=0.0
global_step=61100, episodic_return=0.739
global_step=61136, episodic_return=0.0
global_step=61156, episodic_return=0.0
global_step=61164, episodic_return=0.991
global_step=61296, episodic_return=0.0
SPS: 2601
global_step=61504, episodic_return=0.0
global_step=61540, episodic_return=0.0
global_step=61568, episodic_return=0.0
global_step=61700, episodic_return=0.0
global_step=61716, episodic_return=0.973
global_step=61908, episodic_return=0.0
global_step=61944, episodic_return=0.0
SPS: 2606
global_step=61972, episodic_return=0.0
global_step=62120, episodic_return=0.0
global_step=62312, episodic_return=0.0
global_step=62348, episodic_return=0.0
global_step=62376, episodic_return=0.0
global_step=62436, episodic_return=0.73
SPS: 2612
global_step=62524, episodic_return=0.0
global_step=62752, episodic_return=0.0
global_step=62780, episodic_return=0.0
global_step=62840, episodic_return=0.0
global_step=62928, episodic_return=0.0
SPS: 2618
global_step=63156, episodic_return=0.0
global_step=63184, episodic_return=0.0
global_step=63244, episodic_return=0.0
global_step=63332, episodic_return=0.0
global_step=63484, episodic_return=0.469
SPS: 2623
global_step=63560, episodic_return=0.0
global_step=63588, episodic_return=0.0
global_step=63736, episodic_return=0.0
global_step=63888, episodic_return=0.0
global_step=63964, episodic_return=0.0
global_step=63992, episodic_return=0.0
SPS: 2629
global_step=64140, episodic_return=0.0
global_step=64292, episodic_return=0.0
global_step=64368, episodic_return=0.0
global_step=64396, episodic_return=0.0
SPS: 2635
global_step=64544, episodic_return=0.0
global_step=64696, episodic_return=0.0
global_step=64772, episodic_return=0.0
global_step=64800, episodic_return=0.0
global_step=64948, episodic_return=0.0
SPS: 2641
global_step=65100, episodic_return=0.0
global_step=65176, episodic_return=0.0
global_step=65204, episodic_return=0.0
global_step=65352, episodic_return=0.0
global_step=65504, episodic_return=0.0
SPS: 2646
global_step=65580, episodic_return=0.0
global_step=65608, episodic_return=0.0
global_step=65756, episodic_return=0.0
global_step=65908, episodic_return=0.0
global_step=65984, episodic_return=0.0
global_step=66012, episodic_return=0.0
SPS: 2652
global_step=66116, episodic_return=0.775
global_step=66160, episodic_return=0.0
global_step=66312, episodic_return=0.0
global_step=66388, episodic_return=0.0
global_step=66520, episodic_return=0.0
SPS: 2657
global_step=66564, episodic_return=0.0
global_step=66716, episodic_return=0.0
global_step=66792, episodic_return=0.0
global_step=66924, episodic_return=0.0
global_step=66968, episodic_return=0.0
SPS: 2662
global_step=67120, episodic_return=0.0
global_step=67196, episodic_return=0.0
global_step=67328, episodic_return=0.0
global_step=67372, episodic_return=0.0
global_step=67524, episodic_return=0.0
SPS: 2668
global_step=67600, episodic_return=0.0
global_step=67732, episodic_return=0.0
global_step=67776, episodic_return=0.0
global_step=67928, episodic_return=0.0
global_step=68004, episodic_return=0.0
SPS: 2673
global_step=68136, episodic_return=0.0
global_step=68180, episodic_return=0.0
global_step=68332, episodic_return=0.0
global_step=68408, episodic_return=0.0
global_step=68540, episodic_return=0.0
global_step=68584, episodic_return=0.0
SPS: 2678
global_step=68736, episodic_return=0.0
global_step=68812, episodic_return=0.0
global_step=68944, episodic_return=0.0
global_step=68988, episodic_return=0.0
SPS: 2678
global_step=69140, episodic_return=0.0
global_step=69216, episodic_return=0.0
global_step=69348, episodic_return=0.0
global_step=69392, episodic_return=0.0
global_step=69544, episodic_return=0.0
global_step=69620, episodic_return=0.0
SPS: 2683
global_step=69752, episodic_return=0.0
global_step=69796, episodic_return=0.0
global_step=69948, episodic_return=0.0
global_step=70024, episodic_return=0.0
SPS: 2687
global_step=70156, episodic_return=0.0
global_step=70200, episodic_return=0.0
global_step=70352, episodic_return=0.0
global_step=70428, episodic_return=0.0
global_step=70560, episodic_return=0.0
global_step=70604, episodic_return=0.0
SPS: 2692
global_step=70756, episodic_return=0.0
global_step=70832, episodic_return=0.0
global_step=70900, episodic_return=0.856
global_step=70964, episodic_return=0.0
global_step=71008, episodic_return=0.0
global_step=71160, episodic_return=0.0
SPS: 2697
global_step=71304, episodic_return=0.0
global_step=71368, episodic_return=0.0
global_step=71412, episodic_return=0.0
global_step=71564, episodic_return=0.0
SPS: 2702
global_step=71708, episodic_return=0.0
global_step=71772, episodic_return=0.0
global_step=71816, episodic_return=0.0
global_step=71968, episodic_return=0.0
global_step=72112, episodic_return=0.0
global_step=72176, episodic_return=0.0
SPS: 2705
global_step=72220, episodic_return=0.0
global_step=72372, episodic_return=0.0
global_step=72516, episodic_return=0.0
global_step=72580, episodic_return=0.0
global_step=72624, episodic_return=0.0
SPS: 2710
global_step=72776, episodic_return=0.0
global_step=72920, episodic_return=0.0
global_step=72984, episodic_return=0.0
global_step=73028, episodic_return=0.0
global_step=73180, episodic_return=0.0
SPS: 2714
global_step=73248, episodic_return=0.856
global_step=73324, episodic_return=0.0
global_step=73388, episodic_return=0.0
global_step=73432, episodic_return=0.0
global_step=73652, episodic_return=0.0
global_step=73728, episodic_return=0.0
SPS: 2719
global_step=73792, episodic_return=0.0
global_step=73836, episodic_return=0.0
global_step=74056, episodic_return=0.0
global_step=74132, episodic_return=0.0
global_step=74196, episodic_return=0.0
global_step=74240, episodic_return=0.0
SPS: 2723
