Unloading shared
global_step=25144, episodic_return=0.0
global_step=25276, episodic_return=0.0
global_step=25448, episodic_return=0.0
global_step=25448, episodic_return=0.0
global_step=25548, episodic_return=0.0
SPS: 2829
global_step=25680, episodic_return=0.0
global_step=25852, episodic_return=0.0
global_step=25852, episodic_return=0.0
global_step=25952, episodic_return=0.0
global_step=26084, episodic_return=0.0
SPS: 2831
global_step=26256, episodic_return=0.0
global_step=26256, episodic_return=0.0
global_step=26356, episodic_return=0.0
global_step=26488, episodic_return=0.0
SPS: 2834
global_step=26660, episodic_return=0.0
global_step=26660, episodic_return=0.0
global_step=26760, episodic_return=0.0
global_step=26892, episodic_return=0.0
global_step=27064, episodic_return=0.0
global_step=27064, episodic_return=0.0
SPS: 2837
global_step=27164, episodic_return=0.0
global_step=27200, episodic_return=0.31599999999999995
global_step=27468, episodic_return=0.0
global_step=27468, episodic_return=0.0
global_step=27500, episodic_return=0.33399999999999996
global_step=27568, episodic_return=0.0
SPS: 2839
global_step=27704, episodic_return=0.703
global_step=27872, episodic_return=0.0
global_step=27872, episodic_return=0.0
global_step=27904, episodic_return=0.0
global_step=28108, episodic_return=0.0
SPS: 2841
global_step=28276, episodic_return=0.0
global_step=28276, episodic_return=0.0
global_step=28308, episodic_return=0.0
global_step=28392, episodic_return=0.748
global_step=28512, episodic_return=0.0
global_step=28548, episodic_return=0.469
global_step=28576, episodic_return=0.865
SPS: 2843
global_step=28680, episodic_return=0.0
global_step=28796, episodic_return=0.0
global_step=28952, episodic_return=0.0
global_step=28980, episodic_return=0.0
global_step=29084, episodic_return=0.0
SPS: 2845
global_step=29200, episodic_return=0.0
global_step=29356, episodic_return=0.0
global_step=29384, episodic_return=0.0
global_step=29488, episodic_return=0.0
global_step=29604, episodic_return=0.0
SPS: 2846
global_step=29760, episodic_return=0.0
global_step=29788, episodic_return=0.0
global_step=29892, episodic_return=0.0
global_step=30008, episodic_return=0.0
global_step=30164, episodic_return=0.0
global_step=30192, episodic_return=0.0
SPS: 2847
global_step=30296, episodic_return=0.0
global_step=30412, episodic_return=0.0
global_step=30568, episodic_return=0.0
global_step=30596, episodic_return=0.0
global_step=30700, episodic_return=0.0
SPS: 2849
global_step=30816, episodic_return=0.0
global_step=30972, episodic_return=0.0
global_step=31000, episodic_return=0.0
global_step=31104, episodic_return=0.0
global_step=31220, episodic_return=0.0
SPS: 2851
global_step=31376, episodic_return=0.0
global_step=31404, episodic_return=0.0
global_step=31508, episodic_return=0.0
global_step=31624, episodic_return=0.0
SPS: 2851
global_step=31780, episodic_return=0.0
global_step=31808, episodic_return=0.0
global_step=31912, episodic_return=0.0
global_step=32028, episodic_return=0.0
global_step=32040, episodic_return=0.42399999999999993
global_step=32212, episodic_return=0.0
SPS: 2852
global_step=32316, episodic_return=0.0
global_step=32432, episodic_return=0.0
global_step=32444, episodic_return=0.0
global_step=32616, episodic_return=0.0
global_step=32720, episodic_return=0.0
SPS: 2853
global_step=32836, episodic_return=0.0
global_step=32848, episodic_return=0.0
global_step=33020, episodic_return=0.0
global_step=33124, episodic_return=0.0
global_step=33240, episodic_return=0.0
global_step=33252, episodic_return=0.0
SPS: 2854
global_step=33424, episodic_return=0.0
global_step=33528, episodic_return=0.0
global_step=33644, episodic_return=0.0
global_step=33656, episodic_return=0.0
SPS: 2856
global_step=33828, episodic_return=0.0
global_step=33932, episodic_return=0.0
global_step=34048, episodic_return=0.0
global_step=34060, episodic_return=0.0
global_step=34232, episodic_return=0.0
SPS: 2857
global_step=34336, episodic_return=0.0
global_step=34452, episodic_return=0.0
global_step=34464, episodic_return=0.0
global_step=34636, episodic_return=0.0
global_step=34740, episodic_return=0.0
SPS: 2859
global_step=34856, episodic_return=0.0
global_step=34868, episodic_return=0.0
global_step=35040, episodic_return=0.0
global_step=35144, episodic_return=0.0
global_step=35260, episodic_return=0.0
global_step=35272, episodic_return=0.0
SPS: 2860
global_step=35444, episodic_return=0.0
global_step=35548, episodic_return=0.0
global_step=35664, episodic_return=0.0
global_step=35676, episodic_return=0.0
SPS: 2862
global_step=35848, episodic_return=0.0
global_step=35952, episodic_return=0.0
global_step=36068, episodic_return=0.0
global_step=36080, episodic_return=0.0
global_step=36252, episodic_return=0.0
SPS: 2863
global_step=36356, episodic_return=0.0
global_step=36472, episodic_return=0.0
global_step=36484, episodic_return=0.0
global_step=36656, episodic_return=0.0
global_step=36760, episodic_return=0.0
SPS: 2865
global_step=36876, episodic_return=0.0
global_step=36888, episodic_return=0.0
global_step=37060, episodic_return=0.0
global_step=37164, episodic_return=0.0
global_step=37280, episodic_return=0.0
global_step=37292, episodic_return=0.0
SPS: 2866
global_step=37464, episodic_return=0.0
global_step=37568, episodic_return=0.0
global_step=37684, episodic_return=0.0
global_step=37696, episodic_return=0.0
global_step=37868, episodic_return=0.0
SPS: 2867
global_step=37972, episodic_return=0.0
global_step=38088, episodic_return=0.0
global_step=38100, episodic_return=0.0
global_step=38272, episodic_return=0.0
global_step=38376, episodic_return=0.0
SPS: 2869
global_step=38492, episodic_return=0.0
global_step=38504, episodic_return=0.0
global_step=38676, episodic_return=0.0
global_step=38780, episodic_return=0.0
global_step=38896, episodic_return=0.0
global_step=38908, episodic_return=0.0
SPS: 2870
global_step=39080, episodic_return=0.0
global_step=39184, episodic_return=0.0
global_step=39300, episodic_return=0.0
global_step=39312, episodic_return=0.0
SPS: 2871
global_step=39484, episodic_return=0.0
global_step=39588, episodic_return=0.0
global_step=39704, episodic_return=0.0
global_step=39716, episodic_return=0.0
global_step=39888, episodic_return=0.0
SPS: 2873
global_step=39992, episodic_return=0.0
global_step=40108, episodic_return=0.0
global_step=40120, episodic_return=0.0
global_step=40292, episodic_return=0.0
global_step=40396, episodic_return=0.0
SPS: 2873
global_step=40512, episodic_return=0.0
global_step=40524, episodic_return=0.0
global_step=40696, episodic_return=0.0
global_step=40800, episodic_return=0.0
global_step=40916, episodic_return=0.0
global_step=40928, episodic_return=0.0
SPS: 2874
global_step=41100, episodic_return=0.0
global_step=41204, episodic_return=0.0
global_step=41320, episodic_return=0.0
global_step=41332, episodic_return=0.0
SPS: 2875
global_step=41504, episodic_return=0.0
global_step=41608, episodic_return=0.0
global_step=41724, episodic_return=0.0
global_step=41736, episodic_return=0.0
global_step=41908, episodic_return=0.0
SPS: 2876
global_step=42012, episodic_return=0.0
global_step=42128, episodic_return=0.0
global_step=42140, episodic_return=0.0
global_step=42312, episodic_return=0.0
global_step=42416, episodic_return=0.0
global_step=42468, episodic_return=0.892
SPS: 2877
global_step=42532, episodic_return=0.0
global_step=42544, episodic_return=0.0
global_step=42716, episodic_return=0.0
global_step=42872, episodic_return=0.0
global_step=42936, episodic_return=0.0
global_step=42948, episodic_return=0.0
SPS: 2878
global_step=43120, episodic_return=0.0
global_step=43276, episodic_return=0.0
global_step=43340, episodic_return=0.0
global_step=43352, episodic_return=0.0
SPS: 2879
global_step=43524, episodic_return=0.0
global_step=43680, episodic_return=0.0
global_step=43744, episodic_return=0.0
global_step=43756, episodic_return=0.0
global_step=43928, episodic_return=0.0
global_step=43984, episodic_return=0.32499999999999996
SPS: 2879
global_step=44148, episodic_return=0.0
global_step=44160, episodic_return=0.0
global_step=44332, episodic_return=0.0
global_step=44388, episodic_return=0.0
SPS: 2880
global_step=44552, episodic_return=0.0
global_step=44564, episodic_return=0.0
global_step=44736, episodic_return=0.0
global_step=44792, episodic_return=0.0
global_step=44956, episodic_return=0.0
global_step=44968, episodic_return=0.0
SPS: 2881
global_step=45140, episodic_return=0.0
global_step=45196, episodic_return=0.0
global_step=45360, episodic_return=0.0
global_step=45372, episodic_return=0.0
global_step=45544, episodic_return=0.0
SPS: 2882
global_step=45600, episodic_return=0.0
global_step=45764, episodic_return=0.0
global_step=45776, episodic_return=0.0
global_step=45948, episodic_return=0.0
global_step=46004, episodic_return=0.0
SPS: 2883
global_step=46168, episodic_return=0.0
global_step=46180, episodic_return=0.0
global_step=46352, episodic_return=0.0
global_step=46408, episodic_return=0.0
global_step=46572, episodic_return=0.0
global_step=46584, episodic_return=0.0
SPS: 2883
global_step=46756, episodic_return=0.0
global_step=46812, episodic_return=0.0
global_step=46976, episodic_return=0.0
global_step=46988, episodic_return=0.0
SPS: 2884
global_step=47160, episodic_return=0.0
global_step=47216, episodic_return=0.0
global_step=47380, episodic_return=0.0
global_step=47392, episodic_return=0.0
global_step=47564, episodic_return=0.0
SPS: 2885
global_step=47620, episodic_return=0.0
global_step=47684, episodic_return=0.739
global_step=47784, episodic_return=0.0
global_step=47796, episodic_return=0.0
global_step=48024, episodic_return=0.0
global_step=48088, episodic_return=0.0
SPS: 2885
global_step=48188, episodic_return=0.0
global_step=48200, episodic_return=0.0
global_step=48428, episodic_return=0.0
global_step=48492, episodic_return=0.0
global_step=48592, episodic_return=0.0
global_step=48604, episodic_return=0.0
SPS: 2886
global_step=48832, episodic_return=0.0
global_step=48896, episodic_return=0.0
global_step=48996, episodic_return=0.0
global_step=49008, episodic_return=0.0
SPS: 2887
global_step=49236, episodic_return=0.0
global_step=49300, episodic_return=0.0
global_step=49400, episodic_return=0.0
global_step=49412, episodic_return=0.0
global_step=49640, episodic_return=0.0
SPS: 2887
global_step=49704, episodic_return=0.0
global_step=49804, episodic_return=0.0
global_step=49816, episodic_return=0.0
global_step=50044, episodic_return=0.0
global_step=50108, episodic_return=0.0
SPS: 2888
global_step=50208, episodic_return=0.0
global_step=50220, episodic_return=0.0
global_step=50448, episodic_return=0.0
global_step=50512, episodic_return=0.0
global_step=50612, episodic_return=0.0
global_step=50624, episodic_return=0.0
SPS: 2889
global_step=50768, episodic_return=0.6579999999999999
global_step=50852, episodic_return=0.0
global_step=50916, episodic_return=0.0
global_step=51028, episodic_return=0.0
global_step=51172, episodic_return=0.0
SPS: 2889
global_step=51224, episodic_return=0.5680000000000001
global_step=51256, episodic_return=0.0
global_step=51320, episodic_return=0.0
global_step=51380, episodic_return=0.874
global_step=51504, episodic_return=0.262
global_step=51628, episodic_return=0.0
global_step=51660, episodic_return=0.0
global_step=51708, episodic_return=0.829
SPS: 2890
global_step=51784, episodic_return=0.0
global_step=51908, episodic_return=0.0
global_step=52064, episodic_return=0.0
global_step=52112, episodic_return=0.0
global_step=52188, episodic_return=0.0
SPS: 2890
global_step=52312, episodic_return=0.0
global_step=52468, episodic_return=0.0
global_step=52516, episodic_return=0.0
global_step=52592, episodic_return=0.0
global_step=52716, episodic_return=0.0
SPS: 2891
global_step=52872, episodic_return=0.0
global_step=52920, episodic_return=0.0
global_step=52996, episodic_return=0.0
global_step=53120, episodic_return=0.0
SPS: 2892
global_step=53276, episodic_return=0.0
global_step=53324, episodic_return=0.0
global_step=53400, episodic_return=0.0
global_step=53524, episodic_return=0.0
global_step=53676, episodic_return=0.10899999999999999
global_step=53728, episodic_return=0.0
SPS: 2893
global_step=53804, episodic_return=0.0
global_step=53928, episodic_return=0.0
global_step=54080, episodic_return=0.0
global_step=54132, episodic_return=0.0
global_step=54208, episodic_return=0.0
SPS: 2893
global_step=54332, episodic_return=0.0
global_step=54480, episodic_return=0.3969999999999999
global_step=54484, episodic_return=0.0
global_step=54536, episodic_return=0.0
global_step=54736, episodic_return=0.0
SPS: 2894
global_step=54884, episodic_return=0.0
global_step=54888, episodic_return=0.0
global_step=54940, episodic_return=0.0
global_step=55140, episodic_return=0.0
global_step=55228, episodic_return=0.8109999999999999
global_step=55288, episodic_return=0.0
global_step=55292, episodic_return=0.0
SPS: 2895
global_step=55344, episodic_return=0.0
global_step=55632, episodic_return=0.0
global_step=55680, episodic_return=0.136
global_step=55692, episodic_return=0.0
global_step=55716, episodic_return=0.82
global_step=55748, episodic_return=0.0
SPS: 2895
global_step=55896, episodic_return=0.55
global_step=56084, episodic_return=0.0
global_step=56120, episodic_return=0.0
global_step=56152, episodic_return=0.0
global_step=56300, episodic_return=0.0
SPS: 2896
global_step=56488, episodic_return=0.0
global_step=56524, episodic_return=0.0
global_step=56556, episodic_return=0.0
global_step=56704, episodic_return=0.0
SPS: 2897
global_step=56892, episodic_return=0.0
global_step=56904, episodic_return=0.15400000000000003
global_step=56960, episodic_return=0.0
global_step=57108, episodic_return=0.0
global_step=57296, episodic_return=0.0
global_step=57308, episodic_return=0.0
SPS: 2897
global_step=57364, episodic_return=0.0
global_step=57512, episodic_return=0.0
global_step=57700, episodic_return=0.0
global_step=57712, episodic_return=0.0
global_step=57768, episodic_return=0.0
SPS: 2898
global_step=57916, episodic_return=0.0
global_step=58104, episodic_return=0.0
global_step=58116, episodic_return=0.0
global_step=58172, episodic_return=0.0
global_step=58320, episodic_return=0.0
SPS: 2899
global_step=58508, episodic_return=0.0
global_step=58520, episodic_return=0.0
global_step=58576, episodic_return=0.0
global_step=58724, episodic_return=0.0
SPS: 2900
global_step=58912, episodic_return=0.0
global_step=58924, episodic_return=0.0
global_step=58980, episodic_return=0.0
global_step=59128, episodic_return=0.0
global_step=59316, episodic_return=0.0
global_step=59328, episodic_return=0.0
global_step=59384, episodic_return=0.0
SPS: 2900
global_step=59532, episodic_return=0.0
global_step=59720, episodic_return=0.0
global_step=59732, episodic_return=0.0
global_step=59788, episodic_return=0.0
SPS: 2901
global_step=59936, episodic_return=0.0
global_step=60124, episodic_return=0.0
global_step=60136, episodic_return=0.0
global_step=60192, episodic_return=0.0
global_step=60340, episodic_return=0.0
SPS: 2902
global_step=60528, episodic_return=0.0
global_step=60540, episodic_return=0.0
global_step=60596, episodic_return=0.0
global_step=60744, episodic_return=0.0
SPS: 2903
global_step=60932, episodic_return=0.0
global_step=60944, episodic_return=0.0
global_step=61000, episodic_return=0.0
global_step=61148, episodic_return=0.0
global_step=61336, episodic_return=0.0
global_step=61348, episodic_return=0.0
global_step=61404, episodic_return=0.0
global_step=61440, episodic_return=0.352
SPS: 2903
global_step=61740, episodic_return=0.0
global_step=61752, episodic_return=0.0
global_step=61808, episodic_return=0.0
global_step=61844, episodic_return=0.0
global_step=61928, episodic_return=0.739
SPS: 2904
global_step=62144, episodic_return=0.0
global_step=62156, episodic_return=0.0
global_step=62248, episodic_return=0.0
global_step=62332, episodic_return=0.0
SPS: 2904
global_step=62548, episodic_return=0.0
global_step=62560, episodic_return=0.0
global_step=62652, episodic_return=0.0
global_step=62736, episodic_return=0.0
global_step=62952, episodic_return=0.0
global_step=62964, episodic_return=0.0
SPS: 2905
global_step=63056, episodic_return=0.0
global_step=63140, episodic_return=0.0
global_step=63356, episodic_return=0.0
global_step=63368, episodic_return=0.0
global_step=63460, episodic_return=0.0
SPS: 2906
global_step=63544, episodic_return=0.0
global_step=63760, episodic_return=0.0
global_step=63764, episodic_return=0.32499999999999996
global_step=63772, episodic_return=0.0
global_step=63860, episodic_return=0.784
global_step=63948, episodic_return=0.0
SPS: 2906
global_step=64168, episodic_return=0.0
global_step=64176, episodic_return=0.0
global_step=64264, episodic_return=0.0
global_step=64268, episodic_return=0.784
global_step=64352, episodic_return=0.0
SPS: 2907
global_step=64580, episodic_return=0.0
global_step=64668, episodic_return=0.0
global_step=64672, episodic_return=0.0
global_step=64716, episodic_return=0.91
global_step=64756, episodic_return=0.0
global_step=64984, episodic_return=0.0
SPS: 2907
global_step=65072, episodic_return=0.0
global_step=65120, episodic_return=0.0
global_step=65160, episodic_return=0.0
global_step=65388, episodic_return=0.0
global_step=65476, episodic_return=0.0
global_step=65524, episodic_return=0.0
SPS: 2908
global_step=65564, episodic_return=0.0
global_step=65792, episodic_return=0.0
global_step=65880, episodic_return=0.0
global_step=65928, episodic_return=0.0
global_step=65968, episodic_return=0.0
SPS: 2908
global_step=66196, episodic_return=0.0
global_step=66284, episodic_return=0.0
global_step=66332, episodic_return=0.0
global_step=66372, episodic_return=0.0
SPS: 2909
global_step=66600, episodic_return=0.0
global_step=66688, episodic_return=0.0
global_step=66736, episodic_return=0.0
global_step=66776, episodic_return=0.0
global_step=66924, episodic_return=0.2799999999999999
global_step=66964, episodic_return=0.4959999999999999
SPS: 2909
global_step=67092, episodic_return=0.0
global_step=67180, episodic_return=0.0
global_step=67328, episodic_return=0.0
global_step=67368, episodic_return=0.0
global_step=67496, episodic_return=0.09999999999999998
global_step=67584, episodic_return=0.0
SPS: 2909
global_step=67732, episodic_return=0.0
global_step=67772, episodic_return=0.0
global_step=67900, episodic_return=0.0
global_step=67988, episodic_return=0.0
SPS: 2910
global_step=68136, episodic_return=0.0
global_step=68176, episodic_return=0.0
global_step=68304, episodic_return=0.0
global_step=68392, episodic_return=0.0
global_step=68540, episodic_return=0.0
global_step=68580, episodic_return=0.0
SPS: 2910
global_step=68708, episodic_return=0.0
global_step=68796, episodic_return=0.0
global_step=68944, episodic_return=0.0
global_step=68984, episodic_return=0.0
global_step=69112, episodic_return=0.0
SPS: 2911
global_step=69200, episodic_return=0.0
global_step=69348, episodic_return=0.0
global_step=69388, episodic_return=0.0
global_step=69516, episodic_return=0.0
global_step=69604, episodic_return=0.0
SPS: 2911
global_step=69752, episodic_return=0.0
global_step=69792, episodic_return=0.0
global_step=69920, episodic_return=0.0
global_step=70008, episodic_return=0.0
SPS: 2912
global_step=70156, episodic_return=0.0
global_step=70196, episodic_return=0.0
global_step=70324, episodic_return=0.0
global_step=70412, episodic_return=0.0
global_step=70560, episodic_return=0.0
global_step=70600, episodic_return=0.0
global_step=70636, episodic_return=0.5049999999999999
SPS: 2912
global_step=70728, episodic_return=0.0
global_step=70896, episodic_return=0.42399999999999993
global_step=70964, episodic_return=0.0
global_step=71004, episodic_return=0.0
global_step=71132, episodic_return=0.0
SPS: 2912
global_step=71300, episodic_return=0.0
global_step=71368, episodic_return=0.0
global_step=71408, episodic_return=0.0
global_step=71536, episodic_return=0.0
global_step=71664, episodic_return=0.34299999999999997
SPS: 2912
global_step=71704, episodic_return=0.0
global_step=71812, episodic_return=0.0
global_step=71852, episodic_return=0.29799999999999993
global_step=72068, episodic_return=0.0
global_step=72108, episodic_return=0.0
SPS: 2913
global_step=72216, episodic_return=0.0
global_step=72256, episodic_return=0.0
global_step=72268, episodic_return=0.892
global_step=72472, episodic_return=0.0
global_step=72512, episodic_return=0.0
global_step=72612, episodic_return=0.694
global_step=72660, episodic_return=0.0
global_step=72668, episodic_return=0.883
global_step=72672, episodic_return=0.0
SPS: 2913
