Unloading shared
global_step=18648, episodic_return=0.0
SPS: 1590
global_step=18984, episodic_return=0.0
global_step=19008, episodic_return=0.0
global_step=19020, episodic_return=0.0
global_step=19052, episodic_return=0.0
global_step=19388, episodic_return=0.0
global_step=19412, episodic_return=0.0
global_step=19424, episodic_return=0.0
global_step=19456, episodic_return=0.0
SPS: 1613
global_step=19792, episodic_return=0.0
global_step=19816, episodic_return=0.0
global_step=19828, episodic_return=0.0
global_step=19860, episodic_return=0.0
SPS: 1636
global_step=20196, episodic_return=0.0
global_step=20220, episodic_return=0.0
global_step=20232, episodic_return=0.0
global_step=20264, episodic_return=0.0
SPS: 1659
global_step=20600, episodic_return=0.0
global_step=20624, episodic_return=0.0
global_step=20636, episodic_return=0.0
global_step=20668, episodic_return=0.0
SPS: 1682
global_step=21004, episodic_return=0.0
global_step=21028, episodic_return=0.0
global_step=21040, episodic_return=0.0
global_step=21072, episodic_return=0.0
global_step=21408, episodic_return=0.0
global_step=21432, episodic_return=0.0
global_step=21444, episodic_return=0.0
global_step=21472, episodic_return=0.946
global_step=21476, episodic_return=0.0
SPS: 1702
global_step=21812, episodic_return=0.0
global_step=21836, episodic_return=0.0
global_step=21876, episodic_return=0.0
global_step=21880, episodic_return=0.0
SPS: 1724
global_step=22216, episodic_return=0.0
global_step=22240, episodic_return=0.0
global_step=22280, episodic_return=0.0
global_step=22284, episodic_return=0.0
SPS: 1745
global_step=22620, episodic_return=0.0
global_step=22644, episodic_return=0.0
global_step=22684, episodic_return=0.0
global_step=22688, episodic_return=0.0
global_step=23024, episodic_return=0.0
SPS: 1765
global_step=23048, episodic_return=0.0
global_step=23088, episodic_return=0.0
global_step=23092, episodic_return=0.0
global_step=23428, episodic_return=0.0
global_step=23452, episodic_return=0.0
global_step=23492, episodic_return=0.0
global_step=23496, episodic_return=0.0
SPS: 1784
global_step=23832, episodic_return=0.0
global_step=23856, episodic_return=0.0
global_step=23896, episodic_return=0.0
global_step=23900, episodic_return=0.0
SPS: 1804
global_step=24236, episodic_return=0.0
global_step=24260, episodic_return=0.0
global_step=24300, episodic_return=0.0
global_step=24304, episodic_return=0.0
SPS: 1823
global_step=24640, episodic_return=0.0
global_step=24664, episodic_return=0.0
global_step=24704, episodic_return=0.0
global_step=24708, episodic_return=0.0
global_step=25044, episodic_return=0.0
global_step=25068, episodic_return=0.0
SPS: 1842
global_step=25108, episodic_return=0.0
global_step=25112, episodic_return=0.0
global_step=25448, episodic_return=0.0
global_step=25472, episodic_return=0.0
global_step=25512, episodic_return=0.0
global_step=25516, episodic_return=0.0
SPS: 1860
global_step=25608, episodic_return=0.7929999999999999
global_step=25616, episodic_return=0.685
global_step=25852, episodic_return=0.0
global_step=25920, episodic_return=0.0
global_step=26012, episodic_return=0.0
global_step=26020, episodic_return=0.0
SPS: 1877
global_step=26256, episodic_return=0.0
global_step=26324, episodic_return=0.0
global_step=26416, episodic_return=0.0
global_step=26424, episodic_return=0.0
SPS: 1894
global_step=26660, episodic_return=0.0
global_step=26728, episodic_return=0.0
global_step=26820, episodic_return=0.0
global_step=26828, episodic_return=0.0
global_step=27064, episodic_return=0.0
global_step=27132, episodic_return=0.0
SPS: 1910
global_step=27224, episodic_return=0.0
global_step=27232, episodic_return=0.0
global_step=27468, episodic_return=0.0
global_step=27536, episodic_return=0.0
global_step=27628, episodic_return=0.0
global_step=27636, episodic_return=0.0
SPS: 1926
global_step=27872, episodic_return=0.0
global_step=27940, episodic_return=0.0
global_step=28032, episodic_return=0.0
global_step=28040, episodic_return=0.0
SPS: 1943
global_step=28276, episodic_return=0.0
global_step=28344, episodic_return=0.0
global_step=28436, episodic_return=0.0
global_step=28444, episodic_return=0.0
SPS: 1959
global_step=28680, episodic_return=0.0
global_step=28748, episodic_return=0.0
global_step=28840, episodic_return=0.0
global_step=28848, episodic_return=0.0
global_step=29084, episodic_return=0.0
global_step=29152, episodic_return=0.0
SPS: 1975
global_step=29244, episodic_return=0.0
global_step=29252, episodic_return=0.0
global_step=29488, episodic_return=0.0
global_step=29556, episodic_return=0.0
global_step=29648, episodic_return=0.0
global_step=29656, episodic_return=0.0
SPS: 1990
global_step=29892, episodic_return=0.0
global_step=29960, episodic_return=0.0
global_step=30052, episodic_return=0.0
global_step=30060, episodic_return=0.0
SPS: 2005
global_step=30296, episodic_return=0.0
global_step=30364, episodic_return=0.0
global_step=30384, episodic_return=0.2799999999999999
global_step=30456, episodic_return=0.0
global_step=30700, episodic_return=0.0
SPS: 2020
global_step=30768, episodic_return=0.0
global_step=30788, episodic_return=0.0
global_step=30824, episodic_return=0.18099999999999994
global_step=31104, episodic_return=0.0
global_step=31172, episodic_return=0.0
global_step=31192, episodic_return=0.0
global_step=31228, episodic_return=0.0
SPS: 2035
global_step=31508, episodic_return=0.0
global_step=31576, episodic_return=0.0
global_step=31596, episodic_return=0.0
global_step=31632, episodic_return=0.0
SPS: 2049
global_step=31912, episodic_return=0.0
global_step=31980, episodic_return=0.0
global_step=32000, episodic_return=0.0
global_step=32036, episodic_return=0.0
SPS: 2064
global_step=32316, episodic_return=0.0
global_step=32384, episodic_return=0.0
global_step=32404, episodic_return=0.0
global_step=32440, episodic_return=0.0
global_step=32720, episodic_return=0.0
SPS: 2078
global_step=32788, episodic_return=0.0
global_step=32808, episodic_return=0.0
global_step=32844, episodic_return=0.0
global_step=33124, episodic_return=0.0
global_step=33192, episodic_return=0.0
global_step=33212, episodic_return=0.0
global_step=33248, episodic_return=0.0
SPS: 2091
global_step=33528, episodic_return=0.0
global_step=33596, episodic_return=0.0
global_step=33616, episodic_return=0.0
global_step=33624, episodic_return=0.946
global_step=33652, episodic_return=0.0
SPS: 2100
global_step=33932, episodic_return=0.0
global_step=34020, episodic_return=0.0
global_step=34028, episodic_return=0.0
global_step=34056, episodic_return=0.0
SPS: 2114
global_step=34336, episodic_return=0.0
global_step=34424, episodic_return=0.0
global_step=34432, episodic_return=0.0
global_step=34460, episodic_return=0.0
global_step=34740, episodic_return=0.0
SPS: 2127
global_step=34828, episodic_return=0.0
global_step=34836, episodic_return=0.0
global_step=34864, episodic_return=0.0
global_step=35144, episodic_return=0.0
global_step=35232, episodic_return=0.0
global_step=35240, episodic_return=0.0
global_step=35268, episodic_return=0.0
SPS: 2139
global_step=35548, episodic_return=0.0
global_step=35576, episodic_return=0.946
global_step=35636, episodic_return=0.0
global_step=35644, episodic_return=0.0
global_step=35672, episodic_return=0.0
SPS: 2152
global_step=35980, episodic_return=0.0
global_step=36040, episodic_return=0.0
global_step=36048, episodic_return=0.0
global_step=36076, episodic_return=0.0
SPS: 2165
global_step=36384, episodic_return=0.0
global_step=36424, episodic_return=0.16299999999999992
global_step=36444, episodic_return=0.0
global_step=36480, episodic_return=0.0
global_step=36788, episodic_return=0.0
global_step=36828, episodic_return=0.0
global_step=36848, episodic_return=0.0
SPS: 2177
global_step=36884, episodic_return=0.0
global_step=37192, episodic_return=0.0
global_step=37232, episodic_return=0.0
global_step=37252, episodic_return=0.0
global_step=37288, episodic_return=0.0
SPS: 2188
global_step=37596, episodic_return=0.0
global_step=37636, episodic_return=0.0
global_step=37656, episodic_return=0.0
global_step=37692, episodic_return=0.0
global_step=37784, episodic_return=0.802
SPS: 2200
global_step=38000, episodic_return=0.0
global_step=38040, episodic_return=0.0
global_step=38060, episodic_return=0.0
global_step=38188, episodic_return=0.0
SPS: 2212
global_step=38404, episodic_return=0.0
global_step=38444, episodic_return=0.0
global_step=38464, episodic_return=0.0
global_step=38492, episodic_return=0.8109999999999999
global_step=38592, episodic_return=0.0
global_step=38848, episodic_return=0.0
global_step=38868, episodic_return=0.0
global_step=38896, episodic_return=0.0
SPS: 2223
global_step=38996, episodic_return=0.0
global_step=39252, episodic_return=0.0
global_step=39272, episodic_return=0.0
global_step=39300, episodic_return=0.0
global_step=39400, episodic_return=0.0
SPS: 2234
global_step=39656, episodic_return=0.0
global_step=39676, episodic_return=0.0
global_step=39704, episodic_return=0.0
global_step=39804, episodic_return=0.0
SPS: 2246
global_step=40060, episodic_return=0.0
global_step=40080, episodic_return=0.0
global_step=40108, episodic_return=0.0
global_step=40208, episodic_return=0.0
SPS: 2256
global_step=40464, episodic_return=0.0
global_step=40484, episodic_return=0.0
global_step=40512, episodic_return=0.0
global_step=40612, episodic_return=0.0
global_step=40832, episodic_return=0.22599999999999998
global_step=40868, episodic_return=0.0
global_step=40916, episodic_return=0.0
SPS: 2266
global_step=41016, episodic_return=0.0
global_step=41236, episodic_return=0.0
global_step=41272, episodic_return=0.0
global_step=41320, episodic_return=0.0
global_step=41420, episodic_return=0.0
global_step=41424, episodic_return=0.667
SPS: 2277
global_step=41640, episodic_return=0.0
global_step=41724, episodic_return=0.0
global_step=41824, episodic_return=0.0
global_step=41828, episodic_return=0.0
global_step=41840, episodic_return=0.973
SPS: 2287
global_step=42044, episodic_return=0.0
global_step=42128, episodic_return=0.0
global_step=42200, episodic_return=0.17199999999999993
global_step=42244, episodic_return=0.0
global_step=42448, episodic_return=0.0
SPS: 2297
global_step=42532, episodic_return=0.0
global_step=42604, episodic_return=0.0
global_step=42648, episodic_return=0.0
global_step=42852, episodic_return=0.0
global_step=42936, episodic_return=0.0
global_step=43008, episodic_return=0.0
SPS: 2307
global_step=43052, episodic_return=0.0
global_step=43256, episodic_return=0.0
global_step=43340, episodic_return=0.0
global_step=43412, episodic_return=0.0
global_step=43456, episodic_return=0.0
SPS: 2316
global_step=43660, episodic_return=0.0
global_step=43744, episodic_return=0.0
global_step=43816, episodic_return=0.0
global_step=43860, episodic_return=0.0
SPS: 2326
global_step=44064, episodic_return=0.0
global_step=44148, episodic_return=0.0
global_step=44220, episodic_return=0.0
global_step=44264, episodic_return=0.0
global_step=44288, episodic_return=0.5049999999999999
SPS: 2335
global_step=44552, episodic_return=0.0
global_step=44624, episodic_return=0.0
global_step=44668, episodic_return=0.0
global_step=44692, episodic_return=0.0
global_step=44956, episodic_return=0.0
global_step=45028, episodic_return=0.0
SPS: 2345
global_step=45072, episodic_return=0.0
global_step=45096, episodic_return=0.0
global_step=45360, episodic_return=0.0
global_step=45432, episodic_return=0.0
global_step=45476, episodic_return=0.0
global_step=45500, episodic_return=0.0
SPS: 2354
global_step=45656, episodic_return=0.604
global_step=45764, episodic_return=0.0
global_step=45836, episodic_return=0.0
global_step=45904, episodic_return=0.0
global_step=45944, episodic_return=0.766
global_step=46060, episodic_return=0.0
SPS: 2363
global_step=46116, episodic_return=0.21699999999999997
global_step=46308, episodic_return=0.0
global_step=46348, episodic_return=0.0
global_step=46464, episodic_return=0.0
global_step=46520, episodic_return=0.0
SPS: 2371
global_step=46712, episodic_return=0.0
global_step=46752, episodic_return=0.0
global_step=46868, episodic_return=0.0
global_step=46924, episodic_return=0.0
SPS: 2381
global_step=47116, episodic_return=0.0
global_step=47156, episodic_return=0.0
global_step=47272, episodic_return=0.0
global_step=47328, episodic_return=0.0
global_step=47508, episodic_return=0.127
global_step=47560, episodic_return=0.0
SPS: 2389
global_step=47676, episodic_return=0.0
global_step=47732, episodic_return=0.0
global_step=47912, episodic_return=0.0
global_step=47932, episodic_return=0.43299999999999994
global_step=47964, episodic_return=0.0
SPS: 2398
global_step=48136, episodic_return=0.0
global_step=48316, episodic_return=0.0
global_step=48336, episodic_return=0.0
global_step=48368, episodic_return=0.0
global_step=48540, episodic_return=0.0
SPS: 2406
global_step=48720, episodic_return=0.0
global_step=48740, episodic_return=0.0
global_step=48772, episodic_return=0.0
global_step=48944, episodic_return=0.0
global_step=49124, episodic_return=0.0
global_step=49144, episodic_return=0.0
SPS: 2414
global_step=49176, episodic_return=0.0
global_step=49348, episodic_return=0.0
global_step=49528, episodic_return=0.0
global_step=49548, episodic_return=0.0
global_step=49580, episodic_return=0.0
SPS: 2422
global_step=49752, episodic_return=0.0
global_step=49932, episodic_return=0.0
global_step=49952, episodic_return=0.0
global_step=49984, episodic_return=0.0
global_step=50088, episodic_return=0.703
global_step=50156, episodic_return=0.0
SPS: 2430
global_step=50336, episodic_return=0.0
global_step=50388, episodic_return=0.0
global_step=50492, episodic_return=0.0
global_step=50560, episodic_return=0.0
SPS: 2438
global_step=50740, episodic_return=0.0
global_step=50792, episodic_return=0.0
global_step=50896, episodic_return=0.0
global_step=50964, episodic_return=0.0
global_step=51144, episodic_return=0.0
global_step=51196, episodic_return=0.0
SPS: 2446
global_step=51300, episodic_return=0.0
global_step=51368, episodic_return=0.0
global_step=51548, episodic_return=0.0
global_step=51600, episodic_return=0.0
global_step=51704, episodic_return=0.0
SPS: 2451
global_step=51772, episodic_return=0.0
global_step=51952, episodic_return=0.0
global_step=52004, episodic_return=0.0
global_step=52108, episodic_return=0.0
global_step=52176, episodic_return=0.0
SPS: 2458
global_step=52356, episodic_return=0.0
global_step=52408, episodic_return=0.0
global_step=52512, episodic_return=0.0
global_step=52580, episodic_return=0.0
global_step=52668, episodic_return=0.42399999999999993
SPS: 2466
global_step=52760, episodic_return=0.0
global_step=52916, episodic_return=0.0
global_step=52984, episodic_return=0.0
global_step=53072, episodic_return=0.0
global_step=53164, episodic_return=0.0
SPS: 2473
global_step=53320, episodic_return=0.0
global_step=53388, episodic_return=0.0
global_step=53476, episodic_return=0.0
global_step=53568, episodic_return=0.0
global_step=53724, episodic_return=0.0
SPS: 2481
global_step=53792, episodic_return=0.0
global_step=53880, episodic_return=0.0
global_step=53972, episodic_return=0.0
global_step=54128, episodic_return=0.0
global_step=54196, episodic_return=0.0
SPS: 2486
global_step=54284, episodic_return=0.0
global_step=54376, episodic_return=0.0
global_step=54532, episodic_return=0.0
global_step=54600, episodic_return=0.0
global_step=54688, episodic_return=0.0
global_step=54780, episodic_return=0.0
SPS: 2492
global_step=54936, episodic_return=0.0
global_step=55004, episodic_return=0.0
global_step=55092, episodic_return=0.0
global_step=55184, episodic_return=0.0
SPS: 2499
global_step=55340, episodic_return=0.0
global_step=55408, episodic_return=0.0
global_step=55496, episodic_return=0.0
global_step=55588, episodic_return=0.0
global_step=55628, episodic_return=0.919
global_step=55744, episodic_return=0.0
SPS: 2506
global_step=55812, episodic_return=0.0
global_step=55900, episodic_return=0.0
global_step=56032, episodic_return=0.0
global_step=56148, episodic_return=0.0
global_step=56216, episodic_return=0.0
global_step=56304, episodic_return=0.0
SPS: 2512
global_step=56436, episodic_return=0.0
global_step=56460, episodic_return=0.6579999999999999
global_step=56552, episodic_return=0.0
global_step=56620, episodic_return=0.0
SPS: 2519
global_step=56840, episodic_return=0.0
global_step=56864, episodic_return=0.0
global_step=56888, episodic_return=0.901
global_step=56956, episodic_return=0.0
global_step=57024, episodic_return=0.0
global_step=57268, episodic_return=0.0
global_step=57292, episodic_return=0.0
SPS: 2526
global_step=57360, episodic_return=0.0
global_step=57428, episodic_return=0.0
global_step=57672, episodic_return=0.0
global_step=57696, episodic_return=0.0
global_step=57764, episodic_return=0.0
global_step=57832, episodic_return=0.0
SPS: 2532
global_step=58076, episodic_return=0.0
global_step=58100, episodic_return=0.0
global_step=58168, episodic_return=0.0
global_step=58236, episodic_return=0.0
SPS: 2539
global_step=58480, episodic_return=0.0
global_step=58504, episodic_return=0.0
global_step=58572, episodic_return=0.0
global_step=58640, episodic_return=0.0
SPS: 2545
global_step=58884, episodic_return=0.0
global_step=58908, episodic_return=0.0
global_step=58976, episodic_return=0.0
global_step=59044, episodic_return=0.0
global_step=59096, episodic_return=0.532
global_step=59312, episodic_return=0.0
global_step=59380, episodic_return=0.0
SPS: 2551
global_step=59448, episodic_return=0.0
global_step=59500, episodic_return=0.0
global_step=59668, episodic_return=0.631
global_step=59716, episodic_return=0.0
global_step=59784, episodic_return=0.0
global_step=59852, episodic_return=0.0
SPS: 2557
global_step=60072, episodic_return=0.0
global_step=60120, episodic_return=0.0
global_step=60188, episodic_return=0.0
global_step=60256, episodic_return=0.0
SPS: 2564
global_step=60476, episodic_return=0.0
global_step=60524, episodic_return=0.0
global_step=60592, episodic_return=0.0
global_step=60660, episodic_return=0.0
global_step=60880, episodic_return=0.0
global_step=60928, episodic_return=0.0
SPS: 2570
global_step=60996, episodic_return=0.0
global_step=61064, episodic_return=0.0
global_step=61284, episodic_return=0.0
global_step=61332, episodic_return=0.0
global_step=61400, episodic_return=0.0
SPS: 2576
global_step=61468, episodic_return=0.0
global_step=61688, episodic_return=0.0
global_step=61736, episodic_return=0.0
global_step=61804, episodic_return=0.0
global_step=61872, episodic_return=0.0
SPS: 2582
global_step=62092, episodic_return=0.0
global_step=62140, episodic_return=0.0
global_step=62208, episodic_return=0.0
global_step=62276, episodic_return=0.0
SPS: 2588
global_step=62496, episodic_return=0.0
global_step=62544, episodic_return=0.0
global_step=62612, episodic_return=0.0
global_step=62680, episodic_return=0.0
global_step=62900, episodic_return=0.0
global_step=62948, episodic_return=0.0
SPS: 2594
global_step=63016, episodic_return=0.0
global_step=63084, episodic_return=0.0
global_step=63240, episodic_return=0.244
global_step=63352, episodic_return=0.0
global_step=63420, episodic_return=0.0
global_step=63488, episodic_return=0.0
SPS: 2600
global_step=63644, episodic_return=0.0
global_step=63756, episodic_return=0.0
global_step=63824, episodic_return=0.0
global_step=63892, episodic_return=0.0
SPS: 2605
global_step=64048, episodic_return=0.0
global_step=64160, episodic_return=0.0
global_step=64228, episodic_return=0.0
global_step=64296, episodic_return=0.0
global_step=64452, episodic_return=0.0
SPS: 2611
global_step=64564, episodic_return=0.0
global_step=64632, episodic_return=0.0
global_step=64700, episodic_return=0.0
global_step=64724, episodic_return=0.3969999999999999
global_step=64968, episodic_return=0.0
SPS: 2617
global_step=65036, episodic_return=0.0
global_step=65104, episodic_return=0.0
global_step=65128, episodic_return=0.0
global_step=65372, episodic_return=0.0
global_step=65440, episodic_return=0.0
global_step=65508, episodic_return=0.0
global_step=65532, episodic_return=0.0
SPS: 2622
global_step=65776, episodic_return=0.0
global_step=65808, episodic_return=0.9369999999999999
global_step=65844, episodic_return=0.0
global_step=65912, episodic_return=0.0
global_step=65936, episodic_return=0.0
SPS: 2627
global_step=66212, episodic_return=0.0
global_step=66248, episodic_return=0.0
global_step=66316, episodic_return=0.0
global_step=66340, episodic_return=0.0
SPS: 2633
global_step=66616, episodic_return=0.0
global_step=66652, episodic_return=0.0
global_step=66720, episodic_return=0.0
global_step=66744, episodic_return=0.09999999999999998
global_step=67020, episodic_return=0.0
global_step=67056, episodic_return=0.0
SPS: 2638
global_step=67124, episodic_return=0.0
global_step=67148, episodic_return=0.0
global_step=67160, episodic_return=0.9279999999999999
global_step=67204, episodic_return=0.883
global_step=67424, episodic_return=0.0
global_step=67460, episodic_return=0.0
global_step=67564, episodic_return=0.0
SPS: 2643
global_step=67608, episodic_return=0.0
global_step=67828, episodic_return=0.0
global_step=67864, episodic_return=0.0
global_step=67968, episodic_return=0.0
global_step=68012, episodic_return=0.0
SPS: 2648
global_step=68232, episodic_return=0.0
global_step=68268, episodic_return=0.0
global_step=68372, episodic_return=0.0
global_step=68416, episodic_return=0.0
SPS: 2654
global_step=68636, episodic_return=0.0
global_step=68672, episodic_return=0.0
global_step=68776, episodic_return=0.0
global_step=68820, episodic_return=0.0
global_step=69040, episodic_return=0.0
global_step=69076, episodic_return=0.0
SPS: 2658
global_step=69180, episodic_return=0.0
global_step=69224, episodic_return=0.0
global_step=69444, episodic_return=0.0
global_step=69480, episodic_return=0.0
global_step=69584, episodic_return=0.0
global_step=69628, episodic_return=0.0
SPS: 2658
global_step=69848, episodic_return=0.0
global_step=69884, episodic_return=0.0
global_step=69988, episodic_return=0.0
global_step=70032, episodic_return=0.0
SPS: 2663
global_step=70220, episodic_return=0.586
global_step=70252, episodic_return=0.0
global_step=70288, episodic_return=0.0
global_step=70392, episodic_return=0.0
global_step=70624, episodic_return=0.0
global_step=70656, episodic_return=0.0
SPS: 2668
global_step=70692, episodic_return=0.0
global_step=70796, episodic_return=0.0
global_step=71028, episodic_return=0.0
global_step=71060, episodic_return=0.0
global_step=71096, episodic_return=0.0
SPS: 2674
global_step=71200, episodic_return=0.0
global_step=71432, episodic_return=0.0
global_step=71464, episodic_return=0.0
global_step=71500, episodic_return=0.0
global_step=71604, episodic_return=0.0
SPS: 2678
global_step=71836, episodic_return=0.0
global_step=71868, episodic_return=0.0
global_step=71904, episodic_return=0.0
global_step=72008, episodic_return=0.0
SPS: 2683
global_step=72240, episodic_return=0.0
global_step=72272, episodic_return=0.0
global_step=72308, episodic_return=0.0
global_step=72412, episodic_return=0.0
global_step=72532, episodic_return=0.5049999999999999
global_step=72644, episodic_return=0.0
global_step=72676, episodic_return=0.0
SPS: 2688
global_step=72816, episodic_return=0.0
global_step=72936, episodic_return=0.0
global_step=73048, episodic_return=0.0
global_step=73080, episodic_return=0.0
