Unloading shared
global_step=5976, episodic_return=0.0
global_step=6020, episodic_return=0.0
global_step=6056, episodic_return=0.0
global_step=6056, episodic_return=0.0
SPS: 2549
global_step=6380, episodic_return=0.0
global_step=6424, episodic_return=0.0
global_step=6460, episodic_return=0.0
global_step=6460, episodic_return=0.0
global_step=6480, episodic_return=0.784
SPS: 2577
global_step=6828, episodic_return=0.0
global_step=6864, episodic_return=0.0
global_step=6864, episodic_return=0.0
global_step=6884, episodic_return=0.0
SPS: 2601
global_step=7232, episodic_return=0.0
global_step=7268, episodic_return=0.0
global_step=7268, episodic_return=0.0
global_step=7276, episodic_return=0.991
global_step=7288, episodic_return=0.0
global_step=7636, episodic_return=0.0
global_step=7672, episodic_return=0.0
global_step=7680, episodic_return=0.0
SPS: 2622
global_step=7692, episodic_return=0.0
global_step=8040, episodic_return=0.0
global_step=8076, episodic_return=0.0
global_step=8084, episodic_return=0.0
global_step=8096, episodic_return=0.0
SPS: 2640
global_step=8444, episodic_return=0.0
global_step=8480, episodic_return=0.0
global_step=8488, episodic_return=0.0
global_step=8500, episodic_return=0.0
SPS: 2655
global_step=8848, episodic_return=0.0
global_step=8884, episodic_return=0.0
global_step=8892, episodic_return=0.0
global_step=8904, episodic_return=0.0
SPS: 2672
global_step=9252, episodic_return=0.0
global_step=9288, episodic_return=0.0
global_step=9296, episodic_return=0.0
global_step=9308, episodic_return=0.0
global_step=9656, episodic_return=0.0
global_step=9692, episodic_return=0.0
global_step=9700, episodic_return=0.0
global_step=9712, episodic_return=0.0
SPS: 2684
global_step=10060, episodic_return=0.0
global_step=10096, episodic_return=0.0
global_step=10104, episodic_return=0.0
global_step=10116, episodic_return=0.0
SPS: 2698
global_step=10440, episodic_return=0.253
global_step=10464, episodic_return=0.0
global_step=10500, episodic_return=0.0
global_step=10520, episodic_return=0.0
SPS: 2708
global_step=10844, episodic_return=0.0
global_step=10868, episodic_return=0.0
global_step=10904, episodic_return=0.0
global_step=10924, episodic_return=0.0
global_step=11248, episodic_return=0.0
SPS: 2718
global_step=11272, episodic_return=0.0
global_step=11308, episodic_return=0.0
global_step=11328, episodic_return=0.0
global_step=11468, episodic_return=0.694
global_step=11652, episodic_return=0.0
global_step=11676, episodic_return=0.0
global_step=11712, episodic_return=0.0
SPS: 2727
global_step=11872, episodic_return=0.0
global_step=12056, episodic_return=0.0
global_step=12080, episodic_return=0.0
global_step=12116, episodic_return=0.0
global_step=12276, episodic_return=0.0
SPS: 2735
global_step=12460, episodic_return=0.0
global_step=12484, episodic_return=0.0
global_step=12496, episodic_return=0.9279999999999999
global_step=12520, episodic_return=0.0
global_step=12680, episodic_return=0.0
SPS: 2742
global_step=12888, episodic_return=0.0
global_step=12900, episodic_return=0.0
global_step=12924, episodic_return=0.0
global_step=13084, episodic_return=0.0
global_step=13292, episodic_return=0.0
global_step=13304, episodic_return=0.0
SPS: 2748
global_step=13328, episodic_return=0.0
global_step=13488, episodic_return=0.0
global_step=13696, episodic_return=0.0
global_step=13708, episodic_return=0.0
global_step=13732, episodic_return=0.0
SPS: 2755
global_step=13892, episodic_return=0.0
global_step=14100, episodic_return=0.0
global_step=14112, episodic_return=0.0
global_step=14136, episodic_return=0.0
global_step=14296, episodic_return=0.0
SPS: 2762
global_step=14504, episodic_return=0.0
global_step=14516, episodic_return=0.0
global_step=14540, episodic_return=0.0
global_step=14700, episodic_return=0.0
SPS: 2769
global_step=14908, episodic_return=0.0
global_step=14920, episodic_return=0.0
global_step=14944, episodic_return=0.0
global_step=15104, episodic_return=0.0
global_step=15300, episodic_return=0.20799999999999996
global_step=15312, episodic_return=0.0
global_step=15324, episodic_return=0.0
SPS: 2773
global_step=15508, episodic_return=0.0
global_step=15704, episodic_return=0.0
global_step=15716, episodic_return=0.0
global_step=15728, episodic_return=0.0
SPS: 2779
global_step=15912, episodic_return=0.0
global_step=16000, episodic_return=0.3969999999999999
global_step=16108, episodic_return=0.0
global_step=16120, episodic_return=0.0
global_step=16316, episodic_return=0.0
SPS: 2783
global_step=16404, episodic_return=0.0
global_step=16512, episodic_return=0.0
global_step=16524, episodic_return=0.0
global_step=16720, episodic_return=0.0
global_step=16808, episodic_return=0.0
SPS: 2788
global_step=16916, episodic_return=0.0
global_step=16928, episodic_return=0.0
global_step=17024, episodic_return=0.5229999999999999
global_step=17124, episodic_return=0.0
global_step=17320, episodic_return=0.0
global_step=17332, episodic_return=0.0
SPS: 2792
global_step=17428, episodic_return=0.0
global_step=17528, episodic_return=0.0
global_step=17724, episodic_return=0.0
global_step=17736, episodic_return=0.0
global_step=17832, episodic_return=0.0
SPS: 2796
global_step=17932, episodic_return=0.0
global_step=18128, episodic_return=0.0
global_step=18140, episodic_return=0.0
global_step=18236, episodic_return=0.0
global_step=18336, episodic_return=0.0
SPS: 2800
global_step=18532, episodic_return=0.0
global_step=18544, episodic_return=0.0
global_step=18640, episodic_return=0.0
global_step=18740, episodic_return=0.0
global_step=18936, episodic_return=0.0
SPS: 2803
global_step=18948, episodic_return=0.0
global_step=19044, episodic_return=0.0
global_step=19144, episodic_return=0.0
global_step=19280, episodic_return=0.478
global_step=19340, episodic_return=0.0
global_step=19352, episodic_return=0.0
SPS: 2807
global_step=19548, episodic_return=0.0
global_step=19684, episodic_return=0.0
global_step=19744, episodic_return=0.0
global_step=19756, episodic_return=0.0
global_step=19952, episodic_return=0.0
SPS: 2810
global_step=20088, episodic_return=0.0
global_step=20148, episodic_return=0.0
global_step=20160, episodic_return=0.0
global_step=20356, episodic_return=0.0
SPS: 2814
global_step=20492, episodic_return=0.0
global_step=20552, episodic_return=0.0
global_step=20564, episodic_return=0.0
global_step=20760, episodic_return=0.0
global_step=20896, episodic_return=0.0
global_step=20956, episodic_return=0.0
global_step=20968, episodic_return=0.0
SPS: 2817
global_step=21164, episodic_return=0.0
global_step=21300, episodic_return=0.0
global_step=21360, episodic_return=0.0
global_step=21372, episodic_return=0.0
SPS: 2820
global_step=21568, episodic_return=0.0
global_step=21704, episodic_return=0.0
global_step=21764, episodic_return=0.0
global_step=21776, episodic_return=0.0
global_step=21972, episodic_return=0.0
SPS: 2823
global_step=22108, episodic_return=0.0
global_step=22168, episodic_return=0.0
global_step=22180, episodic_return=0.0
global_step=22304, episodic_return=0.5680000000000001
global_step=22376, episodic_return=0.0
SPS: 2826
global_step=22572, episodic_return=0.0
global_step=22584, episodic_return=0.0
global_step=22708, episodic_return=0.0
global_step=22780, episodic_return=0.0
global_step=22976, episodic_return=0.0
global_step=22988, episodic_return=0.0
SPS: 2828
global_step=23112, episodic_return=0.0
global_step=23184, episodic_return=0.0
global_step=23312, episodic_return=0.2799999999999999
global_step=23380, episodic_return=0.0
global_step=23516, episodic_return=0.0
SPS: 2831
global_step=23588, episodic_return=0.0
global_step=23716, episodic_return=0.0
global_step=23784, episodic_return=0.0
global_step=23920, episodic_return=0.0
global_step=23992, episodic_return=0.0
SPS: 2832
global_step=24120, episodic_return=0.0
global_step=24188, episodic_return=0.0
global_step=24324, episodic_return=0.0
global_step=24336, episodic_return=0.6759999999999999
global_step=24396, episodic_return=0.0
global_step=24524, episodic_return=0.0
SPS: 2835
global_step=24728, episodic_return=0.0
global_step=24740, episodic_return=0.0
global_step=24800, episodic_return=0.0
global_step=24928, episodic_return=0.0
SPS: 2837
global_step=25132, episodic_return=0.0
global_step=25144, episodic_return=0.0
global_step=25204, episodic_return=0.0
global_step=25332, episodic_return=0.0
global_step=25536, episodic_return=0.0
global_step=25548, episodic_return=0.0
SPS: 2837
global_step=25608, episodic_return=0.0
global_step=25736, episodic_return=0.0
global_step=25940, episodic_return=0.0
global_step=25952, episodic_return=0.0
global_step=26012, episodic_return=0.0
SPS: 2838
global_step=26140, episodic_return=0.0
global_step=26344, episodic_return=0.0
global_step=26356, episodic_return=0.0
global_step=26416, episodic_return=0.0
global_step=26544, episodic_return=0.0
SPS: 2841
global_step=26748, episodic_return=0.0
global_step=26760, episodic_return=0.0
global_step=26820, episodic_return=0.0
global_step=26948, episodic_return=0.0
SPS: 2842
global_step=27152, episodic_return=0.0
global_step=27164, episodic_return=0.0
global_step=27224, episodic_return=0.0
global_step=27352, episodic_return=0.0
global_step=27556, episodic_return=0.0
global_step=27568, episodic_return=0.0
global_step=27628, episodic_return=0.0
SPS: 2843
global_step=27756, episodic_return=0.0
global_step=27796, episodic_return=0.4959999999999999
global_step=27960, episodic_return=0.0
global_step=28032, episodic_return=0.0
global_step=28160, episodic_return=0.0
SPS: 2844
global_step=28200, episodic_return=0.0
global_step=28364, episodic_return=0.0
global_step=28436, episodic_return=0.0
global_step=28564, episodic_return=0.0
global_step=28604, episodic_return=0.0
SPS: 2845
global_step=28768, episodic_return=0.0
global_step=28840, episodic_return=0.0
global_step=28968, episodic_return=0.0
global_step=29008, episodic_return=0.0
global_step=29172, episodic_return=0.0
SPS: 2846
global_step=29244, episodic_return=0.0
global_step=29372, episodic_return=0.0
global_step=29412, episodic_return=0.0
global_step=29576, episodic_return=0.0
global_step=29648, episodic_return=0.0
SPS: 2847
global_step=29776, episodic_return=0.0
global_step=29816, episodic_return=0.0
global_step=29980, episodic_return=0.0
global_step=30052, episodic_return=0.0
global_step=30180, episodic_return=0.0
SPS: 2847
global_step=30220, episodic_return=0.0
global_step=30384, episodic_return=0.0
global_step=30456, episodic_return=0.0
global_step=30584, episodic_return=0.0
global_step=30624, episodic_return=0.0
SPS: 2848
global_step=30788, episodic_return=0.0
global_step=30860, episodic_return=0.0
global_step=30988, episodic_return=0.0
global_step=31028, episodic_return=0.0
global_step=31068, episodic_return=0.919
global_step=31192, episodic_return=0.0
SPS: 2849
global_step=31264, episodic_return=0.0
global_step=31392, episodic_return=0.0
global_step=31472, episodic_return=0.0
global_step=31596, episodic_return=0.0
global_step=31668, episodic_return=0.0
SPS: 2849
global_step=31796, episodic_return=0.0
global_step=31876, episodic_return=0.0
global_step=32000, episodic_return=0.0
global_step=32072, episodic_return=0.0
global_step=32200, episodic_return=0.0
SPS: 2850
global_step=32280, episodic_return=0.0
global_step=32380, episodic_return=0.15400000000000003
global_step=32476, episodic_return=0.0
global_step=32604, episodic_return=0.0
global_step=32684, episodic_return=0.0
SPS: 2851
global_step=32784, episodic_return=0.0
global_step=32880, episodic_return=0.0
global_step=32912, episodic_return=0.4959999999999999
global_step=33008, episodic_return=0.0
global_step=33188, episodic_return=0.0
SPS: 2852
global_step=33284, episodic_return=0.0
global_step=33316, episodic_return=0.0
global_step=33412, episodic_return=0.0
global_step=33592, episodic_return=0.0
global_step=33688, episodic_return=0.0
global_step=33720, episodic_return=0.0
SPS: 2853
global_step=33816, episodic_return=0.0
global_step=33996, episodic_return=0.0
global_step=34068, episodic_return=0.44199999999999995
global_step=34092, episodic_return=0.0
global_step=34124, episodic_return=0.0
SPS: 2854
global_step=34400, episodic_return=0.0
global_step=34472, episodic_return=0.0
global_step=34496, episodic_return=0.0
global_step=34528, episodic_return=0.0
global_step=34804, episodic_return=0.0
SPS: 2855
global_step=34876, episodic_return=0.0
global_step=34900, episodic_return=0.0
global_step=34932, episodic_return=0.0
global_step=35208, episodic_return=0.0
global_step=35280, episodic_return=0.0
global_step=35304, episodic_return=0.0
SPS: 2855
global_step=35336, episodic_return=0.0
global_step=35612, episodic_return=0.0
global_step=35684, episodic_return=0.0
global_step=35708, episodic_return=0.0
global_step=35740, episodic_return=0.0
SPS: 2856
global_step=36016, episodic_return=0.0
global_step=36088, episodic_return=0.0
global_step=36112, episodic_return=0.0
global_step=36144, episodic_return=0.0
SPS: 2858
global_step=36420, episodic_return=0.0
global_step=36492, episodic_return=0.0
global_step=36516, episodic_return=0.0
global_step=36548, episodic_return=0.0
global_step=36824, episodic_return=0.0
SPS: 2859
global_step=36896, episodic_return=0.0
global_step=36920, episodic_return=0.0
global_step=36952, episodic_return=0.0
global_step=37228, episodic_return=0.0
global_step=37300, episodic_return=0.0
global_step=37324, episodic_return=0.0
global_step=37356, episodic_return=0.0
SPS: 2859
global_step=37632, episodic_return=0.0
global_step=37704, episodic_return=0.0
global_step=37728, episodic_return=0.0
global_step=37760, episodic_return=0.0
SPS: 2861
global_step=38036, episodic_return=0.0
global_step=38108, episodic_return=0.0
global_step=38132, episodic_return=0.0
global_step=38164, episodic_return=0.0
SPS: 2862
global_step=38440, episodic_return=0.0
global_step=38512, episodic_return=0.0
global_step=38536, episodic_return=0.0
global_step=38568, episodic_return=0.0
global_step=38844, episodic_return=0.0
SPS: 2863
global_step=38916, episodic_return=0.0
global_step=38940, episodic_return=0.0
global_step=38972, episodic_return=0.0
global_step=39248, episodic_return=0.0
global_step=39320, episodic_return=0.0
global_step=39344, episodic_return=0.0
global_step=39376, episodic_return=0.0
SPS: 2864
global_step=39652, episodic_return=0.0
global_step=39724, episodic_return=0.0
global_step=39748, episodic_return=0.0
global_step=39780, episodic_return=0.0
SPS: 2864
global_step=40056, episodic_return=0.0
global_step=40128, episodic_return=0.0
global_step=40152, episodic_return=0.0
global_step=40184, episodic_return=0.0
SPS: 2866
global_step=40460, episodic_return=0.0
global_step=40532, episodic_return=0.0
global_step=40556, episodic_return=0.0
global_step=40588, episodic_return=0.0
global_step=40636, episodic_return=0.613
global_step=40936, episodic_return=0.0
global_step=40960, episodic_return=0.0
SPS: 2866
global_step=40992, episodic_return=0.0
global_step=41040, episodic_return=0.0
global_step=41340, episodic_return=0.0
global_step=41364, episodic_return=0.0
global_step=41396, episodic_return=0.0
global_step=41444, episodic_return=0.0
SPS: 2866
global_step=41744, episodic_return=0.0
global_step=41768, episodic_return=0.0
global_step=41800, episodic_return=0.0
global_step=41848, episodic_return=0.0
SPS: 2867
global_step=42148, episodic_return=0.0
global_step=42172, episodic_return=0.0
global_step=42204, episodic_return=0.0
global_step=42252, episodic_return=0.0
SPS: 2868
global_step=42552, episodic_return=0.0
global_step=42576, episodic_return=0.0
global_step=42608, episodic_return=0.0
global_step=42656, episodic_return=0.0
global_step=42956, episodic_return=0.0
global_step=42980, episodic_return=0.0
SPS: 2868
global_step=43012, episodic_return=0.0
global_step=43060, episodic_return=0.0
global_step=43360, episodic_return=0.0
global_step=43384, episodic_return=0.0
global_step=43416, episodic_return=0.0
global_step=43464, episodic_return=0.0
SPS: 2868
global_step=43764, episodic_return=0.0
global_step=43788, episodic_return=0.0
global_step=43820, episodic_return=0.0
global_step=43868, episodic_return=0.0
SPS: 2869
global_step=44168, episodic_return=0.0
global_step=44192, episodic_return=0.0
global_step=44224, episodic_return=0.0
global_step=44272, episodic_return=0.0
SPS: 2870
global_step=44572, episodic_return=0.0
global_step=44596, episodic_return=0.0
global_step=44628, episodic_return=0.0
global_step=44676, episodic_return=0.0
global_step=44976, episodic_return=0.0
global_step=45000, episodic_return=0.0
global_step=45032, episodic_return=0.0
SPS: 2869
global_step=45080, episodic_return=0.0
global_step=45380, episodic_return=0.0
global_step=45404, episodic_return=0.0
global_step=45436, episodic_return=0.0
global_step=45484, episodic_return=0.0
SPS: 2870
global_step=45784, episodic_return=0.0
global_step=45808, episodic_return=0.0
global_step=45840, episodic_return=0.0
global_step=45888, episodic_return=0.0
SPS: 2870
global_step=46188, episodic_return=0.0
global_step=46212, episodic_return=0.0
global_step=46244, episodic_return=0.0
global_step=46292, episodic_return=0.0
global_step=46592, episodic_return=0.0
SPS: 2870
global_step=46616, episodic_return=0.0
global_step=46648, episodic_return=0.0
global_step=46696, episodic_return=0.0
global_step=46996, episodic_return=0.0
global_step=47020, episodic_return=0.0
global_step=47052, episodic_return=0.0
global_step=47100, episodic_return=0.0
SPS: 2869
global_step=47400, episodic_return=0.0
global_step=47424, episodic_return=0.0
global_step=47456, episodic_return=0.0
global_step=47504, episodic_return=0.0
SPS: 2869
global_step=47804, episodic_return=0.0
global_step=47828, episodic_return=0.0
global_step=47860, episodic_return=0.0
global_step=47908, episodic_return=0.0
SPS: 2869
global_step=48208, episodic_return=0.0
global_step=48232, episodic_return=0.0
global_step=48264, episodic_return=0.0
global_step=48312, episodic_return=0.0
global_step=48612, episodic_return=0.0
global_step=48636, episodic_return=0.0
SPS: 2869
global_step=48668, episodic_return=0.0
global_step=48716, episodic_return=0.0
global_step=49016, episodic_return=0.0
global_step=49040, episodic_return=0.0
global_step=49072, episodic_return=0.0
global_step=49120, episodic_return=0.0
SPS: 2870
global_step=49420, episodic_return=0.0
global_step=49444, episodic_return=0.0
global_step=49476, episodic_return=0.0
global_step=49524, episodic_return=0.0
global_step=49652, episodic_return=0.721
SPS: 2870
global_step=49824, episodic_return=0.0
global_step=49848, episodic_return=0.0
global_step=49880, episodic_return=0.0
global_step=50056, episodic_return=0.0
SPS: 2870
global_step=50228, episodic_return=0.0
global_step=50252, episodic_return=0.0
global_step=50284, episodic_return=0.0
global_step=50460, episodic_return=0.0
global_step=50632, episodic_return=0.0
global_step=50656, episodic_return=0.0
global_step=50688, episodic_return=0.0
SPS: 2870
global_step=50864, episodic_return=0.0
global_step=51036, episodic_return=0.0
global_step=51060, episodic_return=0.0
global_step=51092, episodic_return=0.0
SPS: 2870
global_step=51268, episodic_return=0.0
global_step=51440, episodic_return=0.0
global_step=51464, episodic_return=0.0
global_step=51496, episodic_return=0.0
global_step=51672, episodic_return=0.0
SPS: 2870
global_step=51844, episodic_return=0.0
global_step=51868, episodic_return=0.0
global_step=51900, episodic_return=0.0
global_step=52076, episodic_return=0.0
SPS: 2870
global_step=52248, episodic_return=0.0
global_step=52272, episodic_return=0.0
global_step=52304, episodic_return=0.0
global_step=52480, episodic_return=0.0
global_step=52652, episodic_return=0.0
global_step=52676, episodic_return=0.0
global_step=52708, episodic_return=0.0
SPS: 2870
global_step=52884, episodic_return=0.0
global_step=53040, episodic_return=0.18999999999999995
global_step=53056, episodic_return=0.0
global_step=53112, episodic_return=0.0
SPS: 2870
global_step=53288, episodic_return=0.0
global_step=53444, episodic_return=0.0
global_step=53460, episodic_return=0.0
global_step=53516, episodic_return=0.0
global_step=53692, episodic_return=0.0
SPS: 2870
global_step=53848, episodic_return=0.0
global_step=53864, episodic_return=0.0
global_step=53920, episodic_return=0.0
global_step=54096, episodic_return=0.0
global_step=54252, episodic_return=0.0
global_step=54268, episodic_return=0.0
SPS: 2870
global_step=54324, episodic_return=0.0
global_step=54500, episodic_return=0.0
global_step=54656, episodic_return=0.0
global_step=54672, episodic_return=0.0
global_step=54728, episodic_return=0.0
SPS: 2871
global_step=54904, episodic_return=0.0
global_step=55060, episodic_return=0.0
global_step=55076, episodic_return=0.0
global_step=55132, episodic_return=0.0
SPS: 2872
global_step=55308, episodic_return=0.0
global_step=55464, episodic_return=0.0
global_step=55480, episodic_return=0.0
global_step=55536, episodic_return=0.0
global_step=55712, episodic_return=0.0
SPS: 2872
global_step=55868, episodic_return=0.0
global_step=55884, episodic_return=0.0
global_step=55940, episodic_return=0.0
global_step=56116, episodic_return=0.0
global_step=56272, episodic_return=0.0
global_step=56288, episodic_return=0.0
SPS: 2873
global_step=56344, episodic_return=0.0
global_step=56520, episodic_return=0.0
global_step=56676, episodic_return=0.0
global_step=56692, episodic_return=0.0
global_step=56748, episodic_return=0.0
SPS: 2873
global_step=56924, episodic_return=0.0
global_step=57080, episodic_return=0.0
global_step=57096, episodic_return=0.0
global_step=57152, episodic_return=0.0
global_step=57328, episodic_return=0.0
SPS: 2874
global_step=57484, episodic_return=0.0
global_step=57500, episodic_return=0.0
global_step=57556, episodic_return=0.0
global_step=57732, episodic_return=0.0
SPS: 2874
global_step=57888, episodic_return=0.0
global_step=57904, episodic_return=0.0
global_step=57960, episodic_return=0.0
global_step=58136, episodic_return=0.0
global_step=58292, episodic_return=0.0
global_step=58308, episodic_return=0.0
global_step=58364, episodic_return=0.0
SPS: 2874
global_step=58540, episodic_return=0.0
global_step=58696, episodic_return=0.0
global_step=58712, episodic_return=0.0
global_step=58768, episodic_return=0.0
SPS: 2875
global_step=58944, episodic_return=0.0
global_step=59100, episodic_return=0.0
global_step=59116, episodic_return=0.0
global_step=59172, episodic_return=0.0
global_step=59348, episodic_return=0.0
SPS: 2875
global_step=59504, episodic_return=0.0
global_step=59520, episodic_return=0.0
global_step=59576, episodic_return=0.0
global_step=59752, episodic_return=0.0
SPS: 2875
global_step=59908, episodic_return=0.0
global_step=59924, episodic_return=0.0
global_step=59980, episodic_return=0.0
global_step=60156, episodic_return=0.0
global_step=60312, episodic_return=0.0
global_step=60328, episodic_return=0.0
global_step=60384, episodic_return=0.0
SPS: 2876
global_step=60560, episodic_return=0.0
global_step=60716, episodic_return=0.0
global_step=60732, episodic_return=0.0
global_step=60788, episodic_return=0.0
SPS: 2876
global_step=60964, episodic_return=0.0
global_step=61120, episodic_return=0.0
global_step=61136, episodic_return=0.0
global_step=61192, episodic_return=0.0
global_step=61368, episodic_return=0.0
SPS: 2877
global_step=61524, episodic_return=0.0
global_step=61540, episodic_return=0.0
global_step=61596, episodic_return=0.0
global_step=61772, episodic_return=0.0
global_step=61928, episodic_return=0.0
global_step=61944, episodic_return=0.0
SPS: 2877
global_step=62000, episodic_return=0.0
global_step=62176, episodic_return=0.0
global_step=62332, episodic_return=0.0
global_step=62348, episodic_return=0.0
global_step=62404, episodic_return=0.0
SPS: 2878
global_step=62580, episodic_return=0.0
global_step=62736, episodic_return=0.0
global_step=62752, episodic_return=0.0
global_step=62808, episodic_return=0.0
SPS: 2878
global_step=62984, episodic_return=0.0
global_step=63140, episodic_return=0.0
global_step=63156, episodic_return=0.0
global_step=63212, episodic_return=0.0
global_step=63388, episodic_return=0.0
SPS: 2878
global_step=63544, episodic_return=0.0
global_step=63560, episodic_return=0.0
global_step=63616, episodic_return=0.0
global_step=63792, episodic_return=0.0
global_step=63948, episodic_return=0.0
global_step=63964, episodic_return=0.0
SPS: 2878
global_step=64020, episodic_return=0.0
global_step=64196, episodic_return=0.0
global_step=64352, episodic_return=0.0
global_step=64368, episodic_return=0.0
global_step=64424, episodic_return=0.0
SPS: 2878
global_step=64600, episodic_return=0.0
global_step=64756, episodic_return=0.0
global_step=64772, episodic_return=0.0
global_step=64828, episodic_return=0.0
global_step=65004, episodic_return=0.0
SPS: 2879
global_step=65160, episodic_return=0.0
global_step=65176, episodic_return=0.0
global_step=65232, episodic_return=0.0
global_step=65408, episodic_return=0.0
SPS: 2879
global_step=65564, episodic_return=0.0
global_step=65580, episodic_return=0.0
global_step=65636, episodic_return=0.0
global_step=65812, episodic_return=0.0
global_step=65968, episodic_return=0.0
global_step=65984, episodic_return=0.0
global_step=66040, episodic_return=0.0
SPS: 2879
global_step=66216, episodic_return=0.0
global_step=66372, episodic_return=0.0
global_step=66388, episodic_return=0.0
global_step=66444, episodic_return=0.0
SPS: 2879
global_step=66620, episodic_return=0.0
global_step=66776, episodic_return=0.0
global_step=66792, episodic_return=0.0
global_step=66848, episodic_return=0.0
global_step=67024, episodic_return=0.0
SPS: 2880
global_step=67180, episodic_return=0.0
global_step=67196, episodic_return=0.0
global_step=67252, episodic_return=0.0
global_step=67428, episodic_return=0.0
global_step=67584, episodic_return=0.0
SPS: 2880
global_step=67600, episodic_return=0.0
global_step=67656, episodic_return=0.0
global_step=67832, episodic_return=0.0
global_step=67988, episodic_return=0.0
global_step=68004, episodic_return=0.0
global_step=68060, episodic_return=0.0
SPS: 2880
global_step=68236, episodic_return=0.0
global_step=68392, episodic_return=0.0
global_step=68408, episodic_return=0.0
global_step=68464, episodic_return=0.0
SPS: 2880
global_step=68640, episodic_return=0.0
global_step=68796, episodic_return=0.0
global_step=68812, episodic_return=0.0
global_step=68868, episodic_return=0.0
global_step=69044, episodic_return=0.0
SPS: 2880
global_step=69200, episodic_return=0.0
global_step=69216, episodic_return=0.0
global_step=69272, episodic_return=0.0
global_step=69448, episodic_return=0.0
global_step=69604, episodic_return=0.0
global_step=69620, episodic_return=0.0
SPS: 2881
global_step=69676, episodic_return=0.0
global_step=69852, episodic_return=0.0
global_step=70008, episodic_return=0.0
global_step=70024, episodic_return=0.0
global_step=70080, episodic_return=0.0
SPS: 2881
global_step=70256, episodic_return=0.0
global_step=70284, episodic_return=0.946
global_step=70412, episodic_return=0.0
global_step=70428, episodic_return=0.0
global_step=70484, episodic_return=0.0
SPS: 2881
global_step=70688, episodic_return=0.0
global_step=70816, episodic_return=0.0
global_step=70832, episodic_return=0.0
global_step=70888, episodic_return=0.0
global_step=71092, episodic_return=0.0
SPS: 2881
global_step=71220, episodic_return=0.0
global_step=71236, episodic_return=0.0
global_step=71292, episodic_return=0.0
global_step=71496, episodic_return=0.0
global_step=71624, episodic_return=0.0
global_step=71640, episodic_return=0.0
SPS: 2882
global_step=71696, episodic_return=0.0
global_step=71900, episodic_return=0.0
global_step=72028, episodic_return=0.0
global_step=72044, episodic_return=0.0
global_step=72100, episodic_return=0.0
SPS: 2882
global_step=72300, episodic_return=0.10899999999999999
global_step=72432, episodic_return=0.0
global_step=72448, episodic_return=0.0
global_step=72504, episodic_return=0.0
global_step=72704, episodic_return=0.0
SPS: 2882
global_step=72836, episodic_return=0.0
global_step=72852, episodic_return=0.0
global_step=72908, episodic_return=0.0
global_step=73108, episodic_return=0.0
SPS: 2883
global_step=73240, episodic_return=0.0
global_step=73256, episodic_return=0.0
global_step=73276, episodic_return=0.631
global_step=73312, episodic_return=0.0
global_step=73644, episodic_return=0.0
global_step=73660, episodic_return=0.0
global_step=73680, episodic_return=0.0
global_step=73716, episodic_return=0.0
SPS: 2883
global_step=74048, episodic_return=0.0
global_step=74064, episodic_return=0.0
global_step=74084, episodic_return=0.0
global_step=74120, episodic_return=0.0
SPS: 2883
