Unloading shared
global_step=6280, episodic_return=0.0
global_step=6460, episodic_return=0.0
global_step=6548, episodic_return=0.0
global_step=6616, episodic_return=0.0
SPS: 2563
global_step=6684, episodic_return=0.0
global_step=6864, episodic_return=0.0
global_step=6952, episodic_return=0.0
global_step=7020, episodic_return=0.0
global_step=7088, episodic_return=0.0
SPS: 2586
global_step=7268, episodic_return=0.0
global_step=7340, episodic_return=0.847
global_step=7356, episodic_return=0.0
global_step=7424, episodic_return=0.0
global_step=7492, episodic_return=0.0
SPS: 2605
global_step=7744, episodic_return=0.0
global_step=7760, episodic_return=0.0
global_step=7828, episodic_return=0.0
global_step=7896, episodic_return=0.0
global_step=8148, episodic_return=0.0
global_step=8164, episodic_return=0.0
SPS: 2622
global_step=8232, episodic_return=0.0
global_step=8300, episodic_return=0.0
global_step=8552, episodic_return=0.0
global_step=8568, episodic_return=0.0
global_step=8636, episodic_return=0.0
global_step=8704, episodic_return=0.0
SPS: 2637
global_step=8956, episodic_return=0.0
global_step=8972, episodic_return=0.0
global_step=9040, episodic_return=0.0
global_step=9108, episodic_return=0.0
SPS: 2652
global_step=9360, episodic_return=0.0
global_step=9376, episodic_return=0.0
global_step=9444, episodic_return=0.0
global_step=9512, episodic_return=0.0
SPS: 2666
global_step=9764, episodic_return=0.0
global_step=9780, episodic_return=0.0
global_step=9848, episodic_return=0.0
global_step=9916, episodic_return=0.0
global_step=10168, episodic_return=0.0
global_step=10184, episodic_return=0.0
SPS: 2678
global_step=10252, episodic_return=0.0
global_step=10320, episodic_return=0.0
global_step=10572, episodic_return=0.0
global_step=10588, episodic_return=0.0
global_step=10656, episodic_return=0.0
global_step=10724, episodic_return=0.0
SPS: 2687
global_step=10976, episodic_return=0.0
global_step=10988, episodic_return=0.10899999999999999
global_step=11060, episodic_return=0.0
global_step=11128, episodic_return=0.0
SPS: 2697
global_step=11380, episodic_return=0.0
global_step=11392, episodic_return=0.0
global_step=11464, episodic_return=0.0
global_step=11532, episodic_return=0.0
SPS: 2707
global_step=11784, episodic_return=0.0
global_step=11796, episodic_return=0.0
global_step=11868, episodic_return=0.0
global_step=11936, episodic_return=0.0
global_step=12188, episodic_return=0.0
global_step=12200, episodic_return=0.0
global_step=12272, episodic_return=0.0
SPS: 2715
global_step=12340, episodic_return=0.0
global_step=12592, episodic_return=0.0
global_step=12604, episodic_return=0.0
global_step=12676, episodic_return=0.0
global_step=12744, episodic_return=0.0
SPS: 2723
global_step=12996, episodic_return=0.0
global_step=13008, episodic_return=0.0
global_step=13080, episodic_return=0.0
global_step=13148, episodic_return=0.0
SPS: 2731
global_step=13400, episodic_return=0.0
global_step=13412, episodic_return=0.0
global_step=13484, episodic_return=0.0
global_step=13552, episodic_return=0.0
global_step=13804, episodic_return=0.0
global_step=13816, episodic_return=0.0
SPS: 2736
global_step=13888, episodic_return=0.0
global_step=13956, episodic_return=0.0
global_step=13976, episodic_return=0.8109999999999999
global_step=14208, episodic_return=0.0
global_step=14220, episodic_return=0.0
SPS: 2743
global_step=14360, episodic_return=0.0
global_step=14380, episodic_return=0.0
global_step=14612, episodic_return=0.0
global_step=14624, episodic_return=0.0
global_step=14764, episodic_return=0.0
global_step=14784, episodic_return=0.0
SPS: 2749
global_step=15016, episodic_return=0.0
global_step=15028, episodic_return=0.0
global_step=15168, episodic_return=0.0
global_step=15188, episodic_return=0.0
SPS: 2755
global_step=15420, episodic_return=0.0
global_step=15432, episodic_return=0.0
global_step=15572, episodic_return=0.0
global_step=15592, episodic_return=0.0
global_step=15824, episodic_return=0.0
global_step=15836, episodic_return=0.0
SPS: 2761
global_step=15976, episodic_return=0.0
global_step=15996, episodic_return=0.0
global_step=16228, episodic_return=0.0
global_step=16240, episodic_return=0.0
global_step=16380, episodic_return=0.0
SPS: 2766
global_step=16388, episodic_return=0.991
global_step=16400, episodic_return=0.0
global_step=16632, episodic_return=0.0
global_step=16644, episodic_return=0.0
global_step=16792, episodic_return=0.0
global_step=16804, episodic_return=0.0
SPS: 2772
global_step=17036, episodic_return=0.0
global_step=17048, episodic_return=0.0
global_step=17196, episodic_return=0.0
global_step=17208, episodic_return=0.0
SPS: 2778
global_step=17440, episodic_return=0.0
global_step=17452, episodic_return=0.0
global_step=17600, episodic_return=0.0
global_step=17612, episodic_return=0.0
global_step=17844, episodic_return=0.0
global_step=17856, episodic_return=0.0
SPS: 2782
global_step=17972, episodic_return=0.748
global_step=18004, episodic_return=0.0
global_step=18016, episodic_return=0.0
global_step=18248, episodic_return=0.0
global_step=18376, episodic_return=0.0
global_step=18408, episodic_return=0.0
global_step=18420, episodic_return=0.0
SPS: 2785
global_step=18632, episodic_return=0.5049999999999999
global_step=18652, episodic_return=0.0
global_step=18780, episodic_return=0.0
global_step=18824, episodic_return=0.0
SPS: 2789
global_step=19036, episodic_return=0.0
global_step=19052, episodic_return=0.10899999999999999
global_step=19120, episodic_return=0.244
global_step=19228, episodic_return=0.0
global_step=19440, episodic_return=0.0
global_step=19456, episodic_return=0.0
SPS: 2793
global_step=19524, episodic_return=0.0
global_step=19632, episodic_return=0.0
global_step=19844, episodic_return=0.0
global_step=19860, episodic_return=0.0
global_step=19928, episodic_return=0.0
SPS: 2795
global_step=20036, episodic_return=0.0
global_step=20248, episodic_return=0.0
global_step=20264, episodic_return=0.0
global_step=20332, episodic_return=0.0
global_step=20440, episodic_return=0.0
SPS: 2798
global_step=20652, episodic_return=0.0
global_step=20668, episodic_return=0.0
global_step=20736, episodic_return=0.0
global_step=20844, episodic_return=0.0
SPS: 2801
global_step=21056, episodic_return=0.0
global_step=21072, episodic_return=0.0
global_step=21140, episodic_return=0.0
global_step=21248, episodic_return=0.0
global_step=21388, episodic_return=0.262
global_step=21432, episodic_return=0.91
global_step=21476, episodic_return=0.0
SPS: 2803
global_step=21544, episodic_return=0.0
global_step=21652, episodic_return=0.0
global_step=21836, episodic_return=0.0
global_step=21880, episodic_return=0.0
global_step=21948, episodic_return=0.0
SPS: 2806
global_step=22056, episodic_return=0.0
global_step=22240, episodic_return=0.0
global_step=22284, episodic_return=0.0
global_step=22352, episodic_return=0.0
global_step=22400, episodic_return=0.748
global_step=22460, episodic_return=0.0
SPS: 2808
global_step=22644, episodic_return=0.0
global_step=22756, episodic_return=0.0
global_step=22804, episodic_return=0.0
global_step=22864, episodic_return=0.0
SPS: 2811
global_step=23048, episodic_return=0.0
global_step=23160, episodic_return=0.0
global_step=23208, episodic_return=0.0
global_step=23268, episodic_return=0.0
global_step=23452, episodic_return=0.0
global_step=23516, episodic_return=0.45099999999999996
SPS: 2813
global_step=23564, episodic_return=0.0
global_step=23612, episodic_return=0.0
global_step=23856, episodic_return=0.0
global_step=23912, episodic_return=0.118
global_step=23968, episodic_return=0.0
global_step=24016, episodic_return=0.0
SPS: 2815
global_step=24260, episodic_return=0.0
global_step=24316, episodic_return=0.0
global_step=24372, episodic_return=0.0
global_step=24420, episodic_return=0.0
SPS: 2817
global_step=24580, episodic_return=0.4149999999999999
global_step=24664, episodic_return=0.0
global_step=24776, episodic_return=0.0
global_step=24824, episodic_return=0.0
global_step=24984, episodic_return=0.0
global_step=25068, episodic_return=0.0
SPS: 2818
global_step=25180, episodic_return=0.0
global_step=25228, episodic_return=0.0
global_step=25388, episodic_return=0.0
global_step=25472, episodic_return=0.0
global_step=25584, episodic_return=0.0
SPS: 2821
global_step=25632, episodic_return=0.0
global_step=25792, episodic_return=0.0
global_step=25876, episodic_return=0.0
global_step=25988, episodic_return=0.0
global_step=26032, episodic_return=0.10899999999999999
SPS: 2822
global_step=26196, episodic_return=0.0
global_step=26280, episodic_return=0.0
global_step=26392, episodic_return=0.0
global_step=26436, episodic_return=0.0
global_step=26600, episodic_return=0.0
SPS: 2823
global_step=26684, episodic_return=0.0
global_step=26796, episodic_return=0.0
global_step=26840, episodic_return=0.0
global_step=27004, episodic_return=0.0
global_step=27088, episodic_return=0.0
SPS: 2825
global_step=27200, episodic_return=0.0
global_step=27244, episodic_return=0.0
global_step=27408, episodic_return=0.0
global_step=27492, episodic_return=0.0
global_step=27604, episodic_return=0.0
global_step=27648, episodic_return=0.0
SPS: 2827
global_step=27812, episodic_return=0.0
global_step=27896, episodic_return=0.0
global_step=28008, episodic_return=0.0
global_step=28052, episodic_return=0.0
SPS: 2828
global_step=28216, episodic_return=0.0
global_step=28300, episodic_return=0.0
global_step=28412, episodic_return=0.0
global_step=28456, episodic_return=0.0
global_step=28620, episodic_return=0.0
SPS: 2830
global_step=28704, episodic_return=0.0
global_step=28816, episodic_return=0.0
global_step=28860, episodic_return=0.0
global_step=29024, episodic_return=0.0
global_step=29108, episodic_return=0.0
SPS: 2831
global_step=29216, episodic_return=0.577
global_step=29220, episodic_return=0.0
global_step=29264, episodic_return=0.0
global_step=29512, episodic_return=0.0
global_step=29620, episodic_return=0.0
global_step=29624, episodic_return=0.0
global_step=29668, episodic_return=0.0
SPS: 2832
global_step=29916, episodic_return=0.0
global_step=30024, episodic_return=0.0
global_step=30028, episodic_return=0.0
global_step=30072, episodic_return=0.0
SPS: 2834
global_step=30320, episodic_return=0.0
global_step=30428, episodic_return=0.0
global_step=30432, episodic_return=0.0
global_step=30476, episodic_return=0.0
SPS: 2836
global_step=30724, episodic_return=0.0
global_step=30832, episodic_return=0.0
global_step=30836, episodic_return=0.0
global_step=30880, episodic_return=0.0
global_step=31128, episodic_return=0.0
SPS: 2837
global_step=31236, episodic_return=0.0
global_step=31240, episodic_return=0.0
global_step=31284, episodic_return=0.0
global_step=31532, episodic_return=0.0
global_step=31640, episodic_return=0.0
global_step=31644, episodic_return=0.0
global_step=31688, episodic_return=0.0
SPS: 2838
global_step=31936, episodic_return=0.0
global_step=32044, episodic_return=0.0
global_step=32048, episodic_return=0.0
global_step=32092, episodic_return=0.0
global_step=32156, episodic_return=0.766
SPS: 2838
global_step=32340, episodic_return=0.0
global_step=32448, episodic_return=0.0
global_step=32496, episodic_return=0.0
global_step=32560, episodic_return=0.0
global_step=32744, episodic_return=0.0
SPS: 2840
global_step=32852, episodic_return=0.0
global_step=32900, episodic_return=0.0
global_step=32964, episodic_return=0.0
global_step=33148, episodic_return=0.0
global_step=33256, episodic_return=0.0
SPS: 2841
global_step=33304, episodic_return=0.0
global_step=33368, episodic_return=0.0
global_step=33552, episodic_return=0.0
global_step=33660, episodic_return=0.0
global_step=33708, episodic_return=0.0
global_step=33772, episodic_return=0.0
SPS: 2842
global_step=33956, episodic_return=0.0
global_step=34064, episodic_return=0.0
global_step=34112, episodic_return=0.0
global_step=34176, episodic_return=0.0
SPS: 2843
global_step=34360, episodic_return=0.0
global_step=34468, episodic_return=0.0
global_step=34516, episodic_return=0.0
global_step=34580, episodic_return=0.0
global_step=34764, episodic_return=0.0
SPS: 2845
global_step=34872, episodic_return=0.0
global_step=34920, episodic_return=0.0
global_step=34984, episodic_return=0.0
global_step=35168, episodic_return=0.0
global_step=35276, episodic_return=0.0
global_step=35324, episodic_return=0.0
SPS: 2846
global_step=35388, episodic_return=0.0
global_step=35572, episodic_return=0.0
global_step=35680, episodic_return=0.0
global_step=35728, episodic_return=0.0
global_step=35792, episodic_return=0.0
SPS: 2847
global_step=35872, episodic_return=0.685
global_step=35976, episodic_return=0.0
global_step=36084, episodic_return=0.0
global_step=36196, episodic_return=0.0
global_step=36276, episodic_return=0.0
SPS: 2847
global_step=36380, episodic_return=0.0
global_step=36488, episodic_return=0.0
global_step=36600, episodic_return=0.0
global_step=36680, episodic_return=0.0
global_step=36712, episodic_return=0.5049999999999999
global_step=36784, episodic_return=0.0
SPS: 2848
global_step=37004, episodic_return=0.0
global_step=37084, episodic_return=0.0
global_step=37116, episodic_return=0.0
global_step=37188, episodic_return=0.0
SPS: 2850
global_step=37408, episodic_return=0.0
global_step=37488, episodic_return=0.0
global_step=37520, episodic_return=0.0
global_step=37592, episodic_return=0.0
global_step=37752, episodic_return=0.235
global_step=37808, episodic_return=0.883
SPS: 2850
global_step=37892, episodic_return=0.0
global_step=37924, episodic_return=0.0
global_step=37996, episodic_return=0.0
global_step=38212, episodic_return=0.0
global_step=38296, episodic_return=0.0
global_step=38328, episodic_return=0.0
global_step=38400, episodic_return=0.0
SPS: 2850
global_step=38616, episodic_return=0.0
global_step=38700, episodic_return=0.0
global_step=38732, episodic_return=0.0
global_step=38804, episodic_return=0.0
SPS: 2851
global_step=39020, episodic_return=0.0
global_step=39104, episodic_return=0.0
global_step=39136, episodic_return=0.0
global_step=39208, episodic_return=0.0
global_step=39424, episodic_return=0.0
SPS: 2852
global_step=39508, episodic_return=0.0
global_step=39540, episodic_return=0.0
global_step=39612, episodic_return=0.0
global_step=39828, episodic_return=0.0
global_step=39912, episodic_return=0.0
SPS: 2853
global_step=39944, episodic_return=0.0
global_step=40016, episodic_return=0.0
global_step=40232, episodic_return=0.0
global_step=40316, episodic_return=0.0
global_step=40348, episodic_return=0.0
global_step=40420, episodic_return=0.0
SPS: 2853
global_step=40636, episodic_return=0.0
global_step=40716, episodic_return=0.10899999999999999
global_step=40752, episodic_return=0.0
global_step=40824, episodic_return=0.0
global_step=40828, episodic_return=0.577
SPS: 2854
global_step=41120, episodic_return=0.0
global_step=41156, episodic_return=0.0
global_step=41228, episodic_return=0.0
global_step=41232, episodic_return=0.0
SPS: 2855
global_step=41524, episodic_return=0.0
global_step=41560, episodic_return=0.0
global_step=41632, episodic_return=0.0
global_step=41636, episodic_return=0.0
global_step=41668, episodic_return=0.9369999999999999
global_step=41928, episodic_return=0.0
global_step=41964, episodic_return=0.0
SPS: 2856
global_step=42036, episodic_return=0.0
global_step=42072, episodic_return=0.0
global_step=42332, episodic_return=0.0
global_step=42368, episodic_return=0.0
global_step=42440, episodic_return=0.0
global_step=42476, episodic_return=0.0
SPS: 2856
global_step=42736, episodic_return=0.0
global_step=42772, episodic_return=0.0
global_step=42844, episodic_return=0.0
global_step=42880, episodic_return=0.0
SPS: 2857
global_step=43140, episodic_return=0.0
global_step=43176, episodic_return=0.0
global_step=43248, episodic_return=0.0
global_step=43284, episodic_return=0.0
SPS: 2857
global_step=43544, episodic_return=0.0
global_step=43580, episodic_return=0.0
global_step=43652, episodic_return=0.0
global_step=43688, episodic_return=0.0
global_step=43756, episodic_return=0.613
global_step=43948, episodic_return=0.0
SPS: 2858
global_step=44056, episodic_return=0.0
global_step=44092, episodic_return=0.0
global_step=44160, episodic_return=0.0
global_step=44328, episodic_return=0.15400000000000003
global_step=44460, episodic_return=0.0
global_step=44496, episodic_return=0.0
SPS: 2858
global_step=44564, episodic_return=0.0
global_step=44732, episodic_return=0.0
global_step=44864, episodic_return=0.0
global_step=44900, episodic_return=0.0
global_step=44968, episodic_return=0.0
SPS: 2858
global_step=45136, episodic_return=0.0
global_step=45268, episodic_return=0.0
global_step=45304, episodic_return=0.0
global_step=45372, episodic_return=0.0
global_step=45540, episodic_return=0.0
SPS: 2859
global_step=45672, episodic_return=0.0
global_step=45708, episodic_return=0.0
global_step=45776, episodic_return=0.0
global_step=45944, episodic_return=0.0
global_step=46076, episodic_return=0.0
SPS: 2859
global_step=46112, episodic_return=0.0
global_step=46180, episodic_return=0.0
global_step=46348, episodic_return=0.0
global_step=46480, episodic_return=0.0
global_step=46516, episodic_return=0.0
global_step=46584, episodic_return=0.0
SPS: 2860
global_step=46752, episodic_return=0.0
global_step=46884, episodic_return=0.0
global_step=46920, episodic_return=0.0
global_step=46984, episodic_return=0.10899999999999999
SPS: 2861
global_step=47156, episodic_return=0.0
global_step=47288, episodic_return=0.0
global_step=47324, episodic_return=0.0
global_step=47388, episodic_return=0.0
global_step=47560, episodic_return=0.0
SPS: 2861
global_step=47692, episodic_return=0.0
global_step=47728, episodic_return=0.0
global_step=47792, episodic_return=0.0
global_step=47964, episodic_return=0.0
global_step=48064, episodic_return=0.253
global_step=48096, episodic_return=0.0
SPS: 2862
global_step=48196, episodic_return=0.0
global_step=48368, episodic_return=0.0
global_step=48468, episodic_return=0.0
global_step=48500, episodic_return=0.0
global_step=48600, episodic_return=0.0
SPS: 2862
global_step=48772, episodic_return=0.0
global_step=48872, episodic_return=0.0
global_step=48904, episodic_return=0.0
global_step=49004, episodic_return=0.0
SPS: 2863
global_step=49176, episodic_return=0.0
global_step=49276, episodic_return=0.0
global_step=49308, episodic_return=0.0
global_step=49408, episodic_return=0.0
global_step=49580, episodic_return=0.0
SPS: 2864
global_step=49680, episodic_return=0.0
global_step=49712, episodic_return=0.0
global_step=49812, episodic_return=0.0
global_step=49984, episodic_return=0.0
global_step=50084, episodic_return=0.0
global_step=50116, episodic_return=0.0
SPS: 2865
global_step=50216, episodic_return=0.0
global_step=50388, episodic_return=0.0
global_step=50488, episodic_return=0.0
global_step=50520, episodic_return=0.0
global_step=50620, episodic_return=0.0
SPS: 2865
global_step=50792, episodic_return=0.0
global_step=50892, episodic_return=0.0
global_step=50924, episodic_return=0.0
global_step=50968, episodic_return=0.613
global_step=51024, episodic_return=0.0
global_step=51196, episodic_return=0.4959999999999999
SPS: 2865
global_step=51296, episodic_return=0.0
global_step=51328, episodic_return=0.0
global_step=51428, episodic_return=0.0
global_step=51600, episodic_return=0.0
global_step=51700, episodic_return=0.0
SPS: 2866
global_step=51732, episodic_return=0.0
global_step=51760, episodic_return=0.946
global_step=51832, episodic_return=0.0
global_step=52004, episodic_return=0.0
global_step=52104, episodic_return=0.0
global_step=52164, episodic_return=0.0
SPS: 2867
global_step=52236, episodic_return=0.0
global_step=52408, episodic_return=0.0
global_step=52492, episodic_return=0.2709999999999999
global_step=52508, episodic_return=0.0
global_step=52640, episodic_return=0.0
SPS: 2868
global_step=52812, episodic_return=0.0
global_step=52896, episodic_return=0.0
global_step=52912, episodic_return=0.0
global_step=53044, episodic_return=0.0
global_step=53216, episodic_return=0.0
SPS: 2868
global_step=53300, episodic_return=0.0
global_step=53316, episodic_return=0.0
global_step=53440, episodic_return=0.694
global_step=53448, episodic_return=0.0
global_step=53620, episodic_return=0.0
global_step=53720, episodic_return=0.0
SPS: 2868
global_step=53844, episodic_return=0.0
global_step=53852, episodic_return=0.0
global_step=54024, episodic_return=0.0
global_step=54124, episodic_return=0.0
global_step=54248, episodic_return=0.0
global_step=54256, episodic_return=0.0
SPS: 2869
global_step=54428, episodic_return=0.0
global_step=54528, episodic_return=0.0
global_step=54584, episodic_return=0.883
global_step=54652, episodic_return=0.0
global_step=54660, episodic_return=0.0
SPS: 2869
global_step=54832, episodic_return=0.0
global_step=54988, episodic_return=0.0
global_step=55056, episodic_return=0.0
global_step=55064, episodic_return=0.0
global_step=55080, episodic_return=0.973
global_step=55236, episodic_return=0.0
SPS: 2869
global_step=55392, episodic_return=0.0
global_step=55460, episodic_return=0.0
global_step=55484, episodic_return=0.0
global_step=55588, episodic_return=0.775
global_step=55640, episodic_return=0.0
global_step=55796, episodic_return=0.0
SPS: 2869
global_step=55864, episodic_return=0.0
global_step=55992, episodic_return=0.0
global_step=56044, episodic_return=0.0
global_step=56200, episodic_return=0.0
global_step=56268, episodic_return=0.0
SPS: 2870
global_step=56396, episodic_return=0.0
global_step=56448, episodic_return=0.0
global_step=56604, episodic_return=0.0
global_step=56672, episodic_return=0.0
global_step=56800, episodic_return=0.0
SPS: 2870
global_step=56852, episodic_return=0.0
global_step=57008, episodic_return=0.0
global_step=57076, episodic_return=0.0
global_step=57204, episodic_return=0.0
global_step=57256, episodic_return=0.0
SPS: 2870
global_step=57412, episodic_return=0.0
global_step=57480, episodic_return=0.0
global_step=57608, episodic_return=0.0
global_step=57660, episodic_return=0.0
global_step=57816, episodic_return=0.0
SPS: 2870
global_step=57884, episodic_return=0.0
global_step=58012, episodic_return=0.0
global_step=58064, episodic_return=0.0
global_step=58220, episodic_return=0.0
global_step=58288, episodic_return=0.0
SPS: 2871
global_step=58416, episodic_return=0.0
global_step=58468, episodic_return=0.0
global_step=58624, episodic_return=0.0
global_step=58692, episodic_return=0.0
global_step=58820, episodic_return=0.0
global_step=58872, episodic_return=0.0
SPS: 2871
global_step=59028, episodic_return=0.0
global_step=59096, episodic_return=0.0
global_step=59224, episodic_return=0.0
global_step=59276, episodic_return=0.0
SPS: 2872
global_step=59432, episodic_return=0.0
global_step=59500, episodic_return=0.0
global_step=59628, episodic_return=0.0
global_step=59680, episodic_return=0.0
global_step=59768, episodic_return=0.4059999999999999
global_step=59836, episodic_return=0.0
SPS: 2872
global_step=60032, episodic_return=0.0
global_step=60084, episodic_return=0.0
global_step=60172, episodic_return=0.0
global_step=60240, episodic_return=0.0
SPS: 2873
global_step=60436, episodic_return=0.0
global_step=60488, episodic_return=0.0
global_step=60576, episodic_return=0.0
global_step=60644, episodic_return=0.0
global_step=60840, episodic_return=0.0
global_step=60892, episodic_return=0.0
SPS: 2873
global_step=60980, episodic_return=0.0
global_step=61048, episodic_return=0.0
global_step=61244, episodic_return=0.0
global_step=61296, episodic_return=0.0
global_step=61384, episodic_return=0.0
SPS: 2873
global_step=61452, episodic_return=0.0
global_step=61648, episodic_return=0.0
global_step=61700, episodic_return=0.0
global_step=61788, episodic_return=0.0
global_step=61856, episodic_return=0.0
SPS: 2874
global_step=62004, episodic_return=0.20799999999999996
global_step=62104, episodic_return=0.0
global_step=62192, episodic_return=0.0
global_step=62260, episodic_return=0.0
global_step=62408, episodic_return=0.0
SPS: 2874
global_step=62508, episodic_return=0.0
global_step=62596, episodic_return=0.0
global_step=62664, episodic_return=0.0
global_step=62812, episodic_return=0.0
global_step=62912, episodic_return=0.0
SPS: 2874
global_step=62980, episodic_return=0.14500000000000002
global_step=63068, episodic_return=0.0
global_step=63216, episodic_return=0.0
global_step=63316, episodic_return=0.0
global_step=63384, episodic_return=0.0
global_step=63472, episodic_return=0.0
SPS: 2874
global_step=63620, episodic_return=0.0
global_step=63720, episodic_return=0.0
global_step=63788, episodic_return=0.0
global_step=63876, episodic_return=0.0
SPS: 2875
global_step=64024, episodic_return=0.0
global_step=64124, episodic_return=0.0
global_step=64192, episodic_return=0.0
global_step=64280, episodic_return=0.0
global_step=64428, episodic_return=0.0
SPS: 2875
global_step=64528, episodic_return=0.0
global_step=64596, episodic_return=0.0
global_step=64684, episodic_return=0.0
global_step=64832, episodic_return=0.0
global_step=64932, episodic_return=0.0
global_step=65000, episodic_return=0.0
SPS: 2875
global_step=65088, episodic_return=0.0
global_step=65236, episodic_return=0.0
global_step=65332, episodic_return=0.45999999999999996
global_step=65336, episodic_return=0.0
global_step=65404, episodic_return=0.0
SPS: 2875
global_step=65640, episodic_return=0.0
global_step=65736, episodic_return=0.0
global_step=65740, episodic_return=0.0
global_step=65808, episodic_return=0.0
global_step=66044, episodic_return=0.0
SPS: 2875
global_step=66072, episodic_return=0.4149999999999999
global_step=66140, episodic_return=0.0
global_step=66144, episodic_return=0.0
global_step=66316, episodic_return=0.613
global_step=66448, episodic_return=0.0
global_step=66476, episodic_return=0.0
global_step=66548, episodic_return=0.0
SPS: 2875
global_step=66720, episodic_return=0.0
global_step=66852, episodic_return=0.0
global_step=66880, episodic_return=0.0
global_step=66952, episodic_return=0.0
global_step=67020, episodic_return=0.694
SPS: 2875
global_step=67124, episodic_return=0.0
global_step=67256, episodic_return=0.0
global_step=67356, episodic_return=0.0
global_step=67424, episodic_return=0.0
global_step=67480, episodic_return=0.20799999999999996
SPS: 2875
global_step=67660, episodic_return=0.0
global_step=67760, episodic_return=0.0
global_step=67828, episodic_return=0.0
global_step=67884, episodic_return=0.0
global_step=68064, episodic_return=0.0
SPS: 2875
global_step=68164, episodic_return=0.0
global_step=68232, episodic_return=0.0
global_step=68288, episodic_return=0.0
global_step=68388, episodic_return=0.2799999999999999
global_step=68568, episodic_return=0.0
SPS: 2875
global_step=68636, episodic_return=0.0
global_step=68692, episodic_return=0.0
global_step=68792, episodic_return=0.0
global_step=68972, episodic_return=0.0
global_step=69040, episodic_return=0.0
global_step=69096, episodic_return=0.0
SPS: 2875
global_step=69180, episodic_return=0.5409999999999999
global_step=69196, episodic_return=0.0
global_step=69444, episodic_return=0.0
global_step=69500, episodic_return=0.0
global_step=69584, episodic_return=0.0
global_step=69600, episodic_return=0.0
SPS: 2876
global_step=69848, episodic_return=0.0
global_step=69904, episodic_return=0.0
global_step=69988, episodic_return=0.0
global_step=70004, episodic_return=0.0
SPS: 2876
global_step=70252, episodic_return=0.0
global_step=70308, episodic_return=0.0
global_step=70392, episodic_return=0.0
global_step=70408, episodic_return=0.0
global_step=70448, episodic_return=0.5680000000000001
SPS: 2876
global_step=70712, episodic_return=0.0
global_step=70796, episodic_return=0.0
global_step=70812, episodic_return=0.0
global_step=70852, episodic_return=0.0
global_step=70924, episodic_return=0.532
SPS: 2877
global_step=71200, episodic_return=0.0
global_step=71216, episodic_return=0.0
global_step=71256, episodic_return=0.0
global_step=71328, episodic_return=0.0
global_step=71604, episodic_return=0.0
global_step=71620, episodic_return=0.0
global_step=71660, episodic_return=0.0
SPS: 2877
global_step=71732, episodic_return=0.0
global_step=72008, episodic_return=0.0
global_step=72024, episodic_return=0.0
global_step=72064, episodic_return=0.0
global_step=72136, episodic_return=0.0
SPS: 2877
global_step=72308, episodic_return=0.33399999999999996
global_step=72428, episodic_return=0.0
global_step=72468, episodic_return=0.0
global_step=72540, episodic_return=0.0
SPS: 2877
global_step=72712, episodic_return=0.0
global_step=72832, episodic_return=0.0
